date	depth	temp	cond	do	turb	chl	batv	
250.9167	20.125	14.600	205.000	0.030	46.700	1.300	11.600	
250.9375	20.140	14.570	210.000	0.030	28.600	0.800	11.600	
250.9583	20.147	14.530	209.000	0.040	17.000	0.800	11.600	
250.9792	20.154	14.500	207.000	0.040	15.200	0.200	11.600	
251.0000	20.160	14.480	209.000	0.040	60.500	0.400	11.600	
251.0208	20.157	14.460	211.000	0.040	364.800	0.900	11.600	
251.0417	20.199	14.450	208.000	0.050	15.600	0.700	11.600	
251.0625	20.208	14.440	208.000	0.050	7.200	0.500	11.600	
251.0833	20.192	14.430	209.000	0.050	3.800	0.000	11.600	
251.1042	20.166	14.420	208.000	0.040	4.200	0.200	11.600	
251.1250	20.126	14.420	209.000	0.030	6.400	0.900	11.600	
251.1458	20.150	14.410	209.000	0.020	3.400	1.300	11.600	
251.1667	20.157	14.400	205.000	0.000	1.200	0.100	11.600	
251.1875	20.153	14.390	210.000	0.00	0.400	1.100	11.600	
251.2083	20.167	14.410	209.000	0.00	11.900	1.000	11.600	
251.2292	20.166	14.430	210.000	0.00	3.100	1.100	11.600	
251.2500	20.148	14.470	210.000	0.00	15.500	1.500	11.600	
251.2708	20.157	14.490	211.000	0.00	14.300	0.00	11.600	
251.2917	20.165	14.520	212.000	0.00	6.400	0.900	11.600	
251.3125	20.170	14.510	212.000	0.00	9.800	0.000	11.600	
251.3333	20.198	14.570	212.000	0.00	5.000	0.300	11.600	
251.3542	20.149	14.590	214.000	0.00	181.200	0.300	11.600	
251.3750	20.171	14.640	212.000	0.00	6.700	0.00	11.600	
251.3958	20.183	14.640	213.000	0.00	21.600	0.00	11.600	
251.4167	20.209	14.660	209.000	0.00	30.600	0.00	11.600	
251.4375	20.188	14.590	214.000	0.00	581.000	0.00	11.600	
251.4583	20.177	14.600	213.000	0.00	3.600	0.000	11.600	
251.4792	20.166	14.590	213.000	0.00	4.200	0.00	11.600	
251.5000	20.188	14.570	212.000	0.00	0.00	0.200	11.600	
251.5208	20.190	14.530	211.000	0.00	0.200	0.300	11.600	
251.5417	20.212	14.540	212.000	0.00	0.00	0.00	11.600	
251.5625	20.215	14.540	212.000	0.00	0.00	0.00	11.600	
251.5833	20.198	14.570	211.000	0.00	0.00	0.600	11.600	
251.6042	20.219	14.570	211.000	0.00	0.00	0.00	11.600	
251.6250	20.199	14.570	208.000	0.00	3.000	0.100	11.600	
251.6458	20.167	14.560	208.000	0.00	0.100	1.000	11.600	
251.6667	20.171	14.580	212.000	0.00	3.200	0.300	11.600	
251.6875	20.190	14.570	211.000	0.00	2.600	0.900	11.600	
251.7083	20.195	14.570	210.000	0.00	0.00	0.300	11.600	
251.7292	20.197	14.580	206.000	0.00	9.400	0.00	11.600	
251.7500	20.185	14.570	209.000	0.00	10.000	0.00	11.600	
251.7708	20.185	14.560	210.000	0.00	10.000	0.600	11.600	
251.7917	20.192	14.540	213.000	0.00	19.700	0.00	11.600	
251.8125	20.176	14.540	207.000	0.00	16.500	9.700	11.600	
251.8333	20.188	14.530	210.000	0.00	24.200	0.400	11.600	
251.8542	20.183	14.520	209.000	0.00	16.900	0.700	11.600	
251.8750	20.178	14.540	206.000	0.00	16.600	0.000	11.600	
251.8958	20.171	14.580	210.000	0.00	12.300	0.800	11.600	
251.9167	20.170	14.590	207.000	0.00	49.300	0.200	11.600	
251.9375	20.185	14.610	215.000	0.00	139.800	0.200	11.600	
251.9583	20.226	14.640	212.000	0.00	37.400	0.500	11.600	
251.9792	20.206	14.670	212.000	0.00	67.200	3.800	11.600	
252.0000	20.142	14.690	211.000	0.00	31.600	1.800	11.600	
252.0208	20.179	14.720	212.000	0.00	50.400	0.800	11.600	
252.0417	20.202	14.740	210.000	0.00	53.600	0.900	11.600	
252.0625	20.211	14.760	212.000	0.00	130.600	0.700	11.600	
252.0833	20.195	14.790	213.000	0.00	22.200	1.400	11.600	
252.1042	20.192	14.780	212.000	0.00	31.800	0.00	11.600	
252.1250	20.198	14.770	215.000	0.00	12.400	0.00	11.600	
252.1458	20.183	14.760	211.000	0.00	12.200	0.300	11.600	
252.1667	20.183	14.750	213.000	0.00	2.100	0.000	11.600	
252.1875	20.205	14.720	212.000	0.00	13.400	0.300	11.600	
252.2083	20.230	14.710	212.000	0.00	62.300	0.00	11.600	
252.2292	20.261	14.690	214.000	0.00	6.500	0.200	11.600	
252.2500	20.198	14.670	211.000	0.00	0.00	0.000	11.600	
252.2708	20.208	14.670	212.000	0.00	0.000	0.000	11.600	
252.2917	20.239	14.660	208.000	0.00	9.200	0.000	11.600	
252.3125	20.202	14.650	207.000	0.00	7.800	0.300	11.600	
252.3333	20.200	14.640	207.000	0.00	13.100	0.400	11.600	
252.3542	20.154	14.620	208.000	0.00	12.800	4.900	11.600	
252.3750	20.174	14.610	208.000	0.00	37.300	0.00	11.600	
252.3958	20.183	14.580	205.000	0.00	24.400	3.600	11.600	
252.4167	20.212	14.560	207.000	0.00	20.900	0.900	11.600	
252.4375	20.195	14.540	205.000	0.00	17.500	1.900	11.600	
252.4583	20.184	14.510	205.000	0.00	41.300	1.300	11.600	
252.4792	20.211	14.480	205.000	0.00	25.800	0.200	11.600	
252.5000	20.200	14.460	206.000	0.00	148.200	0.00	11.600	
252.5208	20.201	14.450	206.000	0.00	42.300	1.200	11.600	
252.5417	20.209	14.440	211.000	0.00	120.800	0.500	11.600	
252.5625	20.214	14.430	211.000	0.00	13.300	0.900	11.600	
252.5833	20.214	14.420	204.000	0.00	16.200	1.200	11.600	
252.6042	20.225	14.410	209.000	0.00	13.500	2.700	11.600	
252.6250	20.216	14.410	206.000	0.00	23.400	2.900	11.600	
252.6458	20.210	14.410	207.000	0.00	11.700	0.00	11.600	
252.6667	20.223	14.410	210.000	0.00	28.000	1.500	11.600	
252.6875	20.206	14.420	205.000	0.00	15.300	0.800	11.600	
252.7083	20.214	14.430	206.000	0.00	0.400	0.00	11.600	
252.7292	20.200	14.450	206.000	0.00	11.900	0.600	11.600	
252.7500	20.226	14.470	210.000	0.00	21.400	1.600	11.600	
252.7708	20.205	14.490	210.000	0.00	0.200	0.900	11.600	
252.7917	20.204	14.510	210.000	0.00	0.00	28.100	11.600	
252.8125	20.208	14.520	211.000	0.00	0.00	9.000	11.600	
252.8333	20.241	14.560	211.000	0.00	0.00	15.100	11.600	
252.8542	20.221	14.610	206.000	0.00	0.00	0.400	11.600	
252.8750	20.233	14.650	208.000	0.00	5.400	0.800	11.600	
252.8958	20.224	14.680	211.000	0.00	0.00	0.300	11.600	
252.9167	20.241	14.730	212.000	0.00	0.00	0.500	11.600	
252.9375	20.259	14.790	211.000	0.00	0.00	0.100	11.600	
252.9583	20.280	14.820	212.000	0.00	0.00	0.400	11.600	
252.9792	20.268	14.840	213.000	0.00	0.00	0.00	11.600	
253.0000	20.262	14.860	215.000	0.00	0.00	0.400	11.600	
253.0208	20.235	14.890	213.000	0.00	1.100	0.100	11.600	
253.0417	20.247	14.890	213.000	0.00	0.00	0.600	11.600	
253.0625	20.235	14.910	213.000	0.00	3.800	0.500	11.600	
253.0833	20.247	14.900	213.000	0.00	3.400	0.200	11.600	
253.1042	20.234	14.890	212.000	0.00	6.700	0.00	11.600	
253.1250	20.228	14.890	208.000	0.00	9.800	1.300	11.600	
253.1458	20.221	14.880	214.000	0.00	7.600	0.00	11.600	
253.1667	20.221	14.870	214.000	0.00	10.000	0.000	11.600	
253.1875	20.238	14.860	211.000	0.00	3.900	0.100	11.600	
253.2083	20.249	14.850	210.000	0.00	3.200	0.100	11.600	
253.2292	20.255	14.830	208.000	0.00	4.000	0.400	11.600	
253.2500	20.237	14.810	207.000	0.00	2.300	0.400	11.600	
253.2708	20.237	14.790	206.000	0.00	2.000	0.100	11.600	
253.2917	20.247	14.780	206.000	0.00	4.600	0.00	11.600	
253.3125	20.258	14.760	207.000	0.00	9.400	0.600	11.600	
253.3333	20.252	14.750	210.000	0.00	1.100	0.00	11.600	
253.3542	20.246	14.740	207.000	0.00	7.800	0.00	11.600	
253.3750	20.253	14.730	211.000	0.00	0.00	0.000	11.600	
253.3958	20.251	14.720	211.000	0.00	6.600	0.400	11.600	
253.4167	20.261	14.720	211.000	0.00	2.500	0.00	11.600	
253.4375	20.258	14.710	211.000	0.00	0.00	0.00	11.600	
253.4583	20.257	14.710	213.000	0.00	1.200	0.600	11.600	
253.4792	20.273	14.710	212.000	0.00	0.00	0.00	11.600	
253.5000	20.272	14.710	206.000	0.00	0.00	0.000	11.600	
253.5208	20.258	14.710	212.000	0.00	0.00	0.00	11.600	
253.5417	20.251	14.690	211.000	0.00	0.00	0.100	11.600	
253.5625	20.242	14.680	210.000	0.00	0.00	0.00	11.600	
253.5833	20.238	14.640	211.000	0.00	0.00	0.200	11.600	
253.6042	20.240	14.600	209.000	0.00	42.100	6.900	11.600	
253.6250	20.243	14.560	212.000	0.00	67.200	0.300	11.600	
253.6458	20.240	14.530	208.000	0.00	16.400	0.000	11.600	
253.6667	20.220	14.510	209.000	0.00	21.600	0.200	11.600	
253.6875	20.215	14.510	206.000	0.00	3.400	0.000	11.600	
253.7083	20.206	14.490	209.000	0.00	7.900	0.600	11.600	
253.7292	20.215	14.470	207.000	0.00	6.800	0.200	11.600	
253.7500	20.216	14.470	207.000	0.00	12.400	0.200	11.600	
253.7708	20.210	14.450	210.000	0.00	7.800	0.300	11.600	
253.7917	20.187	14.440	206.000	0.00	9.000	0.000	11.600	
253.8125	20.181	14.430	210.000	0.00	25.300	0.300	11.600	
253.8333	20.187	14.400	208.000	0.00	18.800	0.00	11.600	
253.8542	20.181	14.380	210.000	0.00	5.900	0.400	11.600	
253.8750	20.205	14.340	210.000	0.00	3.600	0.400	11.600	
253.8958	20.188	14.320	209.000	0.00	4.800	0.600	11.600	
253.9167	20.180	14.290	209.000	0.00	15.600	0.200	11.600	
253.9375	20.181	14.260	211.000	0.00	9.300	0.100	11.600	
253.9583	20.178	14.240	208.000	0.00	17.600	0.00	11.600	
253.9792	20.171	14.210	209.000	0.00	27.500	0.000	11.600	
254.0000	20.183	14.190	205.000	0.00	15.800	0.100	11.600	
254.0208	20.178	14.160	206.000	0.00	18.400	0.00	11.600	
254.0417	20.164	14.140	203.000	0.00	14.900	0.100	11.600	
254.0625	20.162	14.130	204.000	0.00	12.300	0.00	11.600	
254.0833	20.145	14.110	205.000	0.00	18.100	0.900	11.600	
254.1042	20.143	14.100	204.000	0.00	19.400	0.00	11.600	
254.1250	20.138	14.090	204.000	0.00	13.100	0.00	11.600	
254.1458	20.161	14.070	203.000	0.00	17.800	11.800	11.600	
254.1667	20.162	14.070	209.000	0.00	13.000	0.00	11.600	
254.1875	20.193	14.050	205.000	0.00	2.100	0.00	11.600	
254.2083	20.179	14.050	205.000	0.00	1.700	0.00	11.600	
254.2292	20.169	14.060	205.000	0.00	2.700	2.600	11.600	
254.2500	20.100	14.070	209.000	0.00	15.300	3.900	11.600	
254.2708	20.141	14.090	208.000	0.00	1.500	2.000	11.600	
254.2917	20.139	14.120	208.000	0.00	4.700	2.000	11.600	
254.3125	20.131	14.140	208.000	0.00	0.00	0.600	11.600	
254.3333	20.111	14.170	208.000	0.00	0.00	0.500	11.600	
254.3542	20.091	14.200	209.000	0.00	0.00	0.300	11.600	
254.3750	20.131	14.220	208.000	0.00	0.600	0.500	11.600	
254.3958	20.106	14.250	209.000	0.00	0.00	0.000	11.600	
254.4167	20.134	14.290	210.000	0.00	0.00	0.200	11.600	
254.4375	20.165	14.310	210.000	0.00	9.300	0.100	11.600	
254.4583	20.138	14.330	209.000	0.00	0.00	0.700	11.600	
254.4792	20.168	14.380	210.000	0.00	0.00	0.00	11.600	
254.5000	20.170	14.420	210.000	0.00	0.00	0.00	11.600	
254.5208	20.150	14.480	210.000	0.00	0.00	0.800	11.600	
254.5417	20.137	14.510	211.000	0.00	0.00	0.500	11.600	
254.5625	20.146	14.570	211.000	0.00	0.00	0.500	11.600	
254.5833	20.158	14.610	211.000	0.00	0.00	0.000	11.600	
254.6042	20.153	14.670	211.000	0.00	0.00	0.200	11.600	
254.6250	20.132	14.730	211.000	0.00	0.00	0.700	11.600	
254.6458	20.100	14.800	213.000	0.00	5.800	0.00	11.600	
254.6667	20.112	14.840	212.000	0.00	0.00	0.00	11.600	
254.6875	20.130	14.880	210.000	0.00	0.00	0.00	11.600	
254.7083	20.101	14.930	215.000	0.00	0.00	0.000	11.600	
254.7292	20.075	14.960	213.000	0.00	0.00	0.00	11.600	
254.7500	20.116	14.990	213.000	0.00	0.00	0.400	11.600	
254.7708	20.106	15.020	215.000	0.00	0.00	0.700	11.600	
254.7917	20.133	15.060	214.000	0.00	0.700	0.300	11.600	
254.8125	20.129	15.120	215.000	0.00	0.600	0.000	11.600	
254.8333	20.175	15.180	211.000	0.00	4.300	1.300	11.600	
254.8542	20.188	15.240	216.000	0.00	8.600	0.200	11.600	
254.8750	20.208	15.300	216.000	0.00	12.600	1.900	11.600	
254.8958	20.238	15.480	217.000	0.00	22.800	2.600	11.600	
254.9167	20.237	15.640	220.000	0.00	44.300	4.400	11.600	
254.9375	20.108	15.860	221.000	0.00	66.900	5.200	11.600	
254.9583	20.155	16.160	222.000	0.140	68.700	4.700	11.600	
254.9792	20.159	16.670	223.000	0.560	61.800	4.100	11.600	
255.0000	20.141	19.560	237.000	3.880	28.100	3.500	11.600	
255.0208	20.180	21.470	243.000	5.950	6.100	3.000	11.600	
255.0417	20.152	21.800	244.000	7.510	3.800	2.500	11.600	
255.0625	20.237	21.390	242.000	7.020	7.600	2.500	11.600	
255.0833	20.176	21.990	245.000	7.700	1.300	2.400	11.600	
255.1042	20.159	21.970	245.000	7.670	1.300	2.500	11.600	
255.1250	20.245	22.160	245.000	8.030	0.00	2.100	11.600	
255.1458	20.187	22.070	245.000	7.840	0.100	2.200	11.600	
255.1667	20.221	21.910	244.000	7.770	1.700	2.000	11.600	
255.1875	20.193	22.020	245.000	7.830	0.100	2.000	11.600	
255.2083	20.184	22.040	244.000	7.950	0.00	2.400	11.600	
255.2292	20.180	22.090	245.000	8.000	0.00	1.800	11.600	
255.2500	20.181	22.030	244.000	7.890	0.00	2.400	11.600	
255.2708	20.189	21.960	244.000	7.830	0.100	2.600	11.600	
255.2917	20.210	22.020	244.000	7.960	0.00	3.000	11.600	
255.3125	20.227	21.960	243.000	7.860	0.00	2.400	11.600	
255.3333	20.259	21.860	244.000	7.440	1.200	2.200	11.600	
255.3542	20.246	21.980	244.000	7.940	0.00	2.000	11.600	
255.3750	20.208	21.890	242.000	7.830	0.300	2.400	11.600	
255.3958	20.226	21.870	244.000	7.740	0.400	1.600	11.600	
255.4167	20.238	21.870	244.000	7.720	0.300	1.200	11.600	
255.4375	20.237	21.760	244.000	7.630	1.100	2.000	11.600	
255.4583	20.249	21.800	243.000	7.580	1.400	3.000	11.600	
255.4792	20.274	21.540	243.000	7.210	3.600	2.300	11.600	
255.5000	20.238	21.450	243.000	7.110	4.200	2.700	11.600	
255.5208	20.239	21.540	243.000	7.130	2.900	1.900	11.600	
255.5417	20.284	21.650	243.000	7.360	2.400	2.300	11.600	
255.5625	20.253	21.690	244.000	7.430	1.900	2.400	11.600	
255.5833	20.250	21.720	244.000	7.450	2.000	1.200	11.600	
255.6042	20.262	21.770	243.000	7.510	1.000	1.400	11.600	
255.6250	20.216	21.820	243.000	7.570	0.900	1.600	11.600	
255.6458	20.234	21.850	245.000	7.580	1.100	2.000	11.600	
255.6667	20.235	21.870	245.000	7.600	0.700	1.500	11.600	
255.6875	20.216	21.910	244.000	7.660	0.300	1.900	11.600	
255.7083	20.234	21.960	246.000	7.800	0.400	1.600	11.600	
255.7292	20.212	21.960	244.000	7.820	0.000	2.400	11.600	
255.7500	20.229	21.940	245.000	7.790	0.600	2.400	11.600	
255.7708	20.215	21.880	244.000	7.700	0.900	2.400	11.600	
255.7917	20.227	21.910	244.000	7.900	0.100	2.100	11.600	
255.8125	20.243	21.970	244.000	7.950	0.100	2.900	11.600	
255.8333	20.225	21.930	244.000	7.870	0.00	2.800	11.600	
255.8542	20.252	21.940	244.000	7.960	0.00	2.800	11.600	
255.8750	20.270	21.910	245.000	7.790	0.00	2.400	11.600	
255.8958	20.248	21.920	245.000	7.940	0.00	2.500	11.600	
255.9167	20.269	21.930	245.000	7.950	0.00	2.100	11.700	
255.9375	20.273	21.920	244.000	7.940	0.00	2.400	11.600	
255.9583	20.259	21.920	243.000	7.890	0.00	2.900	11.600	
255.9792	20.285	21.890	244.000	7.820	0.00	2.500	11.600	
256.0000	20.281	21.840	244.000	7.670	0.100	2.900	11.600	
256.0208	20.279	21.910	244.000	7.860	0.00	2.500	11.600	
256.0417	20.286	21.860	244.000	7.740	0.400	1.900	11.600	
256.0625	20.281	21.860	244.000	7.710	0.300	1.100	11.600	
256.0833	20.268	21.890	244.000	7.850	0.00	2.000	11.600	
256.1042	20.246	21.910	244.000	7.870	0.00	2.200	11.600	
256.1250	20.275	21.900	243.000	7.830	0.00	2.000	11.600	
256.1458	20.250	21.910	244.000	7.830	0.00	2.300	11.600	
256.1667	20.237	21.890	243.000	7.740	0.00	2.700	11.600	
256.1875	20.250	21.930	244.000	7.780	0.100	1.600	11.600	
256.2083	20.247	21.930	244.000	7.780	0.00	2.000	11.600	
256.2292	20.261	21.920	244.000	7.730	0.00	2.000	11.700	
256.2500	20.251	21.950	244.000	7.800	0.00	1.300	11.700	
256.2708	20.264	21.910	243.000	7.770	0.00	1.600	11.600	
256.2917	20.264	21.910	244.000	7.690	0.00	2.400	11.600	
256.3125	20.261	21.890	244.000	7.590	0.400	1.600	11.600	
256.3333	20.267	21.910	244.000	7.700	0.200	2.400	11.600	
256.3542	20.260	21.850	244.000	7.550	0.600	2.300	11.600	
256.3750	20.258	21.870	243.000	7.780	0.00	1.300	11.600	
256.3958	20.271	21.850	243.000	7.830	0.00	2.000	11.600	
256.4167	20.256	21.840	243.000	7.790	0.00	1.400	11.700	
256.4375	20.249	21.800	243.000	7.690	0.00	1.800	11.600	
256.4583	20.265	21.820	243.000	7.780	0.00	1.800	11.700	
256.4792	20.250	21.800	243.000	7.710	0.00	2.100	11.600	
256.5000	20.252	21.770	243.000	7.620	0.00	2.600	11.600	
256.5208	20.251	21.750	243.000	7.580	0.200	1.900	11.600	
256.5417	20.259	21.740	243.000	7.550	0.100	1.500	11.600	
256.5625	20.253	21.730	243.000	7.550	0.200	1.900	11.600	
256.5833	20.250	21.730	243.000	7.540	0.00	1.800	11.600	
256.6042	20.247	21.730	242.000	7.550	0.000	1.900	11.600	
256.6250	20.238	21.730	242.000	7.560	0.600	1.200	11.600	
256.6458	20.238	21.730	243.000	7.530	1.000	1.600	11.600	
256.6667	20.239	21.740	242.000	7.530	0.100	2.200	11.700	
256.6875	20.229	21.750	243.000	7.490	0.400	1.700	11.600	
256.7083	20.214	21.760	243.000	7.500	2.100	1.900	11.600	
256.7292	20.230	21.720	244.000	7.270	2.600	1.500	11.600	
256.7500	20.225	21.700	243.000	7.070	3.700	1.500	11.600	
256.7708	20.210	21.730	243.000	7.210	1.400	1.500	11.600	
256.7917	20.216	21.750	244.000	7.360	4.300	1.700	11.600	
256.8125	20.205	21.750	243.000	7.260	3.900	1.300	11.600	
256.8333	20.184	21.750	243.000	7.330	5.300	1.800	11.700	
256.8542	20.187	21.740	243.000	7.290	1.000	2.100	11.600	
256.8750	20.190	21.740	243.000	7.280	1.700	2.000	11.600	
256.8958	20.176	21.710	243.000	7.100	0.900	1.900	11.600	
256.9167	20.187	21.700	243.000	7.080	0.000	1.500	11.600	
256.9375	20.186	21.670	243.000	6.990	0.100	1.900	11.600	
256.9583	20.195	21.650	244.000	6.940	0.600	0.600	11.600	
256.9792	20.184	21.630	243.000	6.910	0.200	0.400	11.600	
257.0000	20.199	21.600	242.000	6.860	0.800	0.900	11.600	
257.0208	20.194	21.590	243.000	6.940	0.00	2.200	11.600	
257.0417	20.197	21.660	242.000	7.470	0.00	0.500	11.600	
257.0625	20.205	21.710	243.000	7.670	0.00	1.300	11.600	
257.0833	20.193	21.680	242.000	7.570	0.00	1.700	11.600	
257.1042	20.197	21.450	242.000	6.740	0.600	1.500	11.600	
257.1250	20.193	21.480	242.000	6.930	0.000	1.000	11.600	
257.1458	20.178	21.550	242.000	7.290	0.00	2.100	11.600	
257.1667	20.163	21.500	241.000	7.090	0.00	1.900	11.600	
257.1875	20.170	21.410	241.000	6.710	0.500	1.600	11.600	
257.2083	20.174	21.410	242.000	6.980	0.300	1.200	11.600	
257.2292	20.171	21.520	243.000	7.250	0.00	2.000	11.600	
257.2500	20.159	21.530	242.000	7.420	0.200	1.800	11.600	
257.2708	20.164	21.590	242.000	7.120	0.500	1.700	11.600	
257.2917	20.163	21.680	243.000	7.560	0.600	1.700	11.600	
257.3125	20.146	21.570	243.000	7.230	0.400	1.000	11.600	
257.3333	20.143	21.640	242.000	7.580	0.00	1.400	11.600	
257.3542	20.143	21.610	242.000	7.410	0.000	0.700	11.600	
257.3750	20.146	21.610	242.000	7.380	0.00	1.500	11.600	
257.3958	20.156	21.600	242.000	7.460	0.00	0.900	11.700	
257.4167	20.151	21.590	243.000	7.370	0.00	1.500	11.600	
257.4375	20.146	21.540	242.000	7.190	0.000	0.800	11.600	
257.4583	20.150	21.590	243.000	7.490	0.00	1.400	11.600	
257.4792	20.153	21.580	241.000	7.370	0.00	2.300	11.600	
257.5000	20.139	21.570	241.000	7.420	0.00	2.400	11.600	
257.5208	20.146	21.580	241.000	7.440	0.00	0.900	11.600	
257.5417	20.145	21.570	241.000	7.450	0.00	2.000	11.600	
257.5625	20.139	21.600	241.000	7.520	0.00	1.400	11.600	
257.5833	20.129	21.590	242.000	7.500	0.00	1.500	11.700	
257.6042	20.128	21.600	241.000	7.480	0.00	2.200	11.600	
257.6250	20.125	21.570	242.000	7.310	0.00	1.100	11.700	
257.6458	20.134	21.540	242.000	7.110	0.400	1.400	11.700	
257.6667	20.130	21.520	242.000	6.970	1.200	1.900	11.600	
257.6875	20.131	21.530	243.000	7.020	1.500	1.300	11.700	
257.7083	20.179	21.510	242.000	6.910	2.200	2.000	11.600	
257.7292	20.223	21.430	242.000	6.520	4.700	1.300	11.600	
257.7500	20.229	21.750	243.000	7.900	0.00	2.600	11.600	
257.7708	20.236	21.720	242.000	7.810	0.400	2.300	11.600	
257.7917	20.219	21.760	242.000	7.990	0.00	1.200	11.700	
257.8125	20.216	21.750	243.000	7.970	0.00	1.900	11.600	
257.8333	20.215	21.740	241.000	7.970	0.00	1.400	11.600	
257.8542	20.189	21.730	242.000	7.970	0.00	2.400	11.600	
257.8750	20.206	21.710	242.000	7.970	0.00	1.900	11.600	
257.8958	20.222	21.700	241.000	7.960	0.00	2.600	11.600	
257.9167	20.203	21.690	242.000	7.940	0.00	2.900	11.600	
257.9375	20.226	21.670	243.000	7.940	0.00	2.900	11.600	
257.9583	20.242	21.670	242.000	7.900	2.600	2.500	11.600	
257.9792	20.219	21.650	241.000	7.920	0.00	2.700	11.600	
258.0000	20.282	21.630	242.000	7.910	2.200	1.800	11.600	
258.0208	20.251	21.630	242.000	7.900	0.400	1.700	11.600	
258.0417	20.235	21.620	243.000	7.910	2.300	2.200	11.600	
258.0625	20.208	21.600	241.000	7.910	0.500	2.300	11.600	
258.0833	20.234	21.580	241.000	7.910	3.100	2.500	11.600	
258.1042	20.219	21.560	240.000	7.870	6.700	1.800	11.700	
258.1250	20.285	21.540	241.000	7.890	2.800	2.400	11.600	
258.1458	20.251	21.520	242.000	7.890	3.800	2.500	11.600	
258.1667	20.211	21.510	241.000	7.880	4.700	2.800	11.600	
258.1875	20.208	21.480	241.000	7.880	4.300	3.500	11.600	
258.2083	20.247	21.470	240.000	7.840	6.300	2.600	11.600	
258.2292	20.274	21.440	242.000	7.890	1.500	0.900	11.600	
258.2500	20.234	21.430	239.000	7.890	3.500	1.900	11.600	
258.2708	20.270	21.400	241.000	7.870	5.300	2.500	11.700	
258.2917	20.250	21.400	240.000	7.880	2.300	1.500	11.600	
258.3125	20.239	21.380	239.000	7.870	2.300	1.600	11.600	
258.3333	20.258	21.370	239.000	7.870	3.100	2.100	11.600	
258.3542	20.336	21.370	241.000	7.850	6.000	2.200	11.600	
258.3750	20.254	21.350	241.000	7.870	3.000	1.200	11.600	
258.3958	20.312	21.350	241.000	7.860	5.000	2.600	11.600	
258.4167	20.247	21.340	241.000	7.880	2.700	2.300	11.600	
258.4375	20.234	21.330	240.000	7.880	2.400	1.700	11.600	
258.4583	20.286	21.330	239.000	7.850	7.300	2.000	11.600	
258.4792	20.299	21.320	239.000	7.870	2.500	1.500	11.600	
258.5000	20.284	21.320	241.000	7.870	0.700	1.600	11.600	
258.5208	20.291	21.300	239.000	7.860	2.300	1.300	11.600	
258.5417	20.285	21.310	239.000	7.880	0.900	1.400	11.600	
258.5625	20.254	21.310	240.000	7.860	1.500	1.400	11.600	
258.5833	20.242	21.300	240.000	7.800	1.900	2.200	11.600	
258.6042	20.243	21.270	239.000	7.800	2.200	2.000	11.600	
258.6250	20.271	21.270	240.000	7.870	0.600	1.800	11.600	
258.6458	20.284	21.250	239.000	7.890	0.500	2.200	11.600	
258.6667	20.259	21.230	239.000	7.850	0.200	1.900	11.600	
258.6875	20.261	21.230	240.000	7.900	0.700	1.400	11.600	
258.7083	20.274	21.200	239.000	7.910	0.00	2.000	11.700	
258.7292	20.288	21.180	238.000	7.920	0.00	2.000	11.600	
258.7500	20.308	21.170	240.000	7.890	0.300	2.500	11.600	
258.7708	20.283	21.160	239.000	7.900	0.00	2.000	11.600	
258.7917	20.278	21.130	240.000	7.880	0.000	2.300	11.600	
258.8125	20.271	21.140	240.000	7.850	0.800	1.500	11.600	
258.8333	20.255	21.130	238.000	7.830	0.900	2.000	11.600	
258.8542	20.274	21.120	239.000	7.810	0.600	1.600	11.600	
258.8750	20.270	21.120	238.000	7.820	0.300	1.200	11.600	
258.8958	20.276	21.100	240.000	7.820	0.00	1.900	11.600	
258.9167	20.266	21.080	239.000	7.820	1.200	2.400	11.600	
258.9375	20.262	21.080	240.000	7.810	0.00	2.300	11.600	
258.9583	20.274	21.050	240.000	7.840	0.00	1.400	11.600	
258.9792	20.291	21.040	240.000	7.800	0.400	2.000	11.600	
259.0000	20.296	21.030	240.000	7.770	0.000	2.600	11.600	
259.0208	20.288	21.030	239.000	7.790	0.700	2.100	11.600	
259.0417	20.284	21.020	238.000	7.810	0.00	2.000	11.700	
259.0625	20.282	21.010	239.000	7.780	0.100	1.900	11.600	
259.0833	20.290	21.000	240.000	7.800	0.00	2.400	11.600	
259.1042	20.278	20.990	240.000	7.720	0.00	2.000	11.600	
259.1250	20.281	21.000	240.000	7.790	0.00	2.000	11.600	
259.1458	20.288	20.980	240.000	7.750	0.00	2.000	11.600	
259.1667	20.280	20.950	239.000	7.700	0.00	2.400	11.600	
259.1875	20.275	20.950	239.000	7.700	0.00	2.000	11.600	
259.2083	20.278	20.940	239.000	7.730	0.00	2.300	11.600	
259.2292	20.278	20.900	239.000	7.540	1.100	2.200	11.600	
259.2500	20.272	20.900	240.000	7.640	0.300	2.200	11.600	
259.2708	20.273	20.900	239.000	7.680	0.400	2.100	11.600	
259.2917	20.270	20.880	239.000	7.650	0.500	1.300	11.600	
259.3125	20.276	20.920	240.000	7.690	0.00	1.700	11.600	
259.3333	20.277	20.920	239.000	7.720	0.00	2.300	11.600	
259.3542	20.279	20.870	239.000	7.630	0.000	2.000	11.600	
259.3750	20.290	20.880	238.000	7.660	0.400	1.800	11.600	
259.3958	20.287	20.870	239.000	7.580	0.300	1.800	11.600	
259.4167	20.295	20.880	238.000	7.720	0.00	2.200	11.600	
259.4375	20.295	20.870	238.000	7.680	0.500	1.800	11.600	
259.4583	20.293	20.840	238.000	7.720	0.00	1.900	11.700	
