 YSI data from 1 mab at station 11 2007, times are edt
     date    depth     temp     cond       do     turb      chl     batv
 213.9583   19.405   11.090  189.000    7.930   -2.400  271.800   12.200
 213.9792   19.403   11.080  188.000    7.860   -2.400  267.500   12.200
 214.0000   19.414   11.080  189.000    7.950   -2.400  270.400   12.300
 214.0208   19.406   11.070  189.000    7.980   -2.400  271.500   12.200
 214.0417   19.407   11.060  189.000    7.880   -2.400  270.900   12.200
 214.0625   19.416   11.060  189.000    7.740   -2.400  272.000   12.200
 214.0833   19.410   11.060  189.000    7.750   -2.400  271.800   12.200
 214.1042   19.409   11.060  189.000    7.760   -2.400  267.700   12.200
 214.1250   19.409   11.050  189.000    7.830   -2.400  269.800   12.300
 214.1458   19.417   11.040  189.000    7.600   -2.400  270.800   12.200
 214.1667   19.412   11.030  187.000    7.880   -2.400  268.000   12.200
 214.1875   19.419   11.020  189.000    7.910   -2.200  267.600   12.200
 214.2083   19.420   11.010  189.000    7.590   -2.300  270.400   12.300
 214.2292   19.426   11.010  189.000    7.830   -2.200  270.500   12.300
 214.2500   19.424   11.000  187.000    7.570   -2.400  271.000   12.300
 214.2708   19.427   11.000  189.000    7.770   -2.400  270.500   12.200
 214.2917   19.433   11.000  189.000    7.530   -2.300  270.900   12.200
 214.3125   19.431   10.990  188.000    7.660   -2.200  270.900   12.200
 214.3333   19.430   11.000  189.000    7.740   -2.200  270.300   12.200
 214.3542   19.417   10.990  188.000    7.880   -2.200  269.900   12.200
 214.3750   19.417   10.990  189.000    7.740   -2.100  271.000   12.200
 214.3958   19.421   10.980  189.000    7.620   -2.300  271.300   12.200
 214.4167   19.414   10.980  189.000    7.600   -2.200  271.100   12.200
 214.4375   19.411   10.970  182.000    7.440   -2.400  272.700   12.300
 214.4583   19.417   10.970  188.000    7.740   -2.200  271.000   12.200
 214.4792   19.408   10.970  189.000    7.730   -2.300  270.500   12.200
 214.5000   19.404   10.960  188.000    7.970   -2.200  268.100   12.300
 214.5208   19.401   10.960  188.000    8.160   -2.200  270.700   12.200
 214.5417   19.407   10.960  189.000    8.380   -2.200  267.700   12.200
 214.5625   19.411   10.960  189.000    8.290   -2.300  269.300   12.200
 214.5833   19.409   10.960  189.000    8.270   -2.200  266.700   12.200
 214.6042   19.408   10.960  189.000    8.290   -2.300  271.600   12.200
 214.6250   19.407   10.960  189.000    8.450   -2.300  270.100   12.200
 214.6458   19.412   10.960  189.000    8.410   -2.300  271.400   12.200
 214.6667   19.415   10.960  189.000    8.350   -2.300  271.100   12.200
 214.6875   19.422   10.960  189.000    8.380   -2.300  271.000   12.200
 214.7083   19.408   10.960  186.000    7.970   -2.300  269.600   12.200
 214.7292   19.392   10.960  189.000    7.960   -2.300  270.600   12.100
 214.7500   19.395   10.960  189.000    7.970   -2.300  268.000   12.300
 214.7708   19.401   10.960  189.000    8.320   -2.300  272.700   12.200
 214.7917   19.399   10.960  186.000    8.180   -2.400  270.200   12.200
 214.8125   19.395   10.960  189.000    8.090   -2.300  271.000   12.100
 214.8333   19.398   10.960  189.000    8.150   -2.400  271.000   12.200
 214.8542   19.387   10.960  189.000    8.070   -2.400  269.800   12.200
 214.8750   19.384   10.960  189.000    8.200   -2.400  272.000   12.200
 214.8958   19.395   10.960  189.000    8.150   -2.300  268.000   12.200
 214.9167   19.398   10.960  188.000    8.230   -2.200  269.600   12.200
 214.9375   19.392   10.960  189.000    8.170   -2.400  270.600   12.200
 214.9583   19.392   10.960  189.000    8.200   -2.300  270.200   12.200
 214.9792   19.388   10.970  188.000    8.200   -2.300  269.900   12.200
 215.0000   19.382   10.960  189.000    7.990   -2.300  271.200   12.200
 215.0208   19.395   10.970  189.000    8.000   -2.300  270.300   12.200
 215.0417   19.388   10.970  189.000    7.920   -2.200  271.000   12.300
 215.0625   19.383   10.960  186.000    8.210   -2.400  270.700   12.200
 215.0833   19.380   10.960  188.000    8.180   -2.200  269.800   12.200
 215.1042   19.385   10.960  188.000    8.250   -2.300  270.800   12.200
 215.1250   19.388   10.950  189.000    8.260   -2.300  270.600   12.200
 215.1458   19.384   10.950  184.000    8.320   -2.400  270.600   12.200
 215.1667   19.382   10.950  188.000    8.230   -2.200  269.400   12.200
 215.1875   19.385   10.960  189.000    8.320   -2.200  271.900   12.200
 215.2083   19.390   10.960  189.000    8.370   -2.200  270.900   12.200
 215.2292   19.397   10.960  189.000    8.180   -2.200  270.500   12.200
 215.2500   19.410   10.960  189.000    8.140   -2.200  270.800   12.200
 215.2708   19.410   10.960  189.000    7.950   -2.400  272.100   12.200
 215.2917   19.412   10.960  189.000    8.230   -2.200  270.700   12.200
 215.3125   19.408   10.960  189.000    7.760   -2.300  270.100   12.200
 215.3333   19.418   10.960  189.000    7.880   -2.300  271.500   12.200
 215.3542   19.421   10.970  189.000    8.070   -2.400  270.800   12.200
 215.3750   19.429   10.970  189.000    8.110   -2.200  271.100   12.100
 215.3958   19.421   10.970  189.000    7.970   -2.300  273.900   12.100
 215.4167   19.415   10.970  188.000    8.110   -2.200  270.500   12.200
 215.4375   19.404   10.970  189.000    7.910   -2.300  271.200   12.200
 215.4583   19.404   10.980  189.000    7.940   -2.300  270.600   12.200
 215.4792   19.388   10.970  189.000    8.070   -2.400  271.800   12.100
 215.5000   19.373   10.970  185.000    7.710   -2.400  271.500   12.200
 215.5208   19.378   10.970  189.000    7.660   -2.300  270.800   12.200
 215.5417   19.380   10.980  189.000    7.700   -2.300  271.000   12.100
 215.5625   19.382   10.970  189.000    8.040   -2.200  271.300   12.200
 215.5833   19.379   10.970  185.000    7.940   -2.200  270.000   12.200
 215.6042   19.376   10.970  189.000    7.920   -2.200  270.100   12.100
 215.6250   19.378   10.970  189.000    8.040   -2.200  270.800   12.200
 215.6458   19.377   10.970  189.000    7.870   -2.400  271.400   12.200
 215.6667   19.392   10.970  189.000    8.140   -2.400  270.900   12.200
 215.6875   19.391   10.960  189.000    7.920   -2.300  271.600   12.200
 215.7083   19.392   10.960  189.000    7.820   -2.200  270.700   12.200
 215.7292   19.392   10.960  189.000    7.780   -2.200  272.100   12.200
 215.7500   19.396   10.960  189.000    7.710   -2.200  271.300   12.100
 215.7708   19.402   10.970  189.000    7.900   -2.300  267.500   12.200
 215.7917   19.403   10.970  189.000    7.900   -2.400  271.200   12.200
 215.8125   19.399   10.970  189.000    7.860   -2.300  272.000   12.200
 215.8333   19.408   10.980  189.000    7.660   -2.300  270.600   12.100
 215.8542   19.412   10.990  189.000    7.640   -2.200  270.100   12.200
 215.8750   19.417   11.000  189.000    7.520   -2.400  271.400   12.200
 215.8958   19.414   11.010  189.000    7.320   -2.400  272.900   12.100
 215.9167   19.416   11.010  189.000    7.430   -2.200  270.000   12.100
 215.9375   19.411   11.020  182.000    7.440   -2.300  273.500   12.200
 215.9583   19.394   11.010  189.000    7.620   -2.400  270.400   12.200
 215.9792   19.395   11.010  189.000    7.510   -2.300  272.400   12.100
 216.0000   19.388   11.010  189.000    7.670   -2.300  271.100   12.100
 216.0208   19.385   11.010  186.000    7.420   -2.400  271.100   12.100
 216.0417   19.373   11.010  189.000    7.640   -2.300  270.800   12.100
 216.0625   19.376   11.020  189.000    7.550   -2.300  267.100   12.100
 216.0833   19.372   11.010  189.000    7.670   -2.400  268.300   12.100
 216.1042   19.377   11.010  189.000    7.620   -2.400  271.200   12.100
 216.1250   19.396   11.020  189.000    7.410   -2.300  271.200   12.100
 216.1458   19.404   11.030  189.000    7.430   -2.300  270.800   12.200
 216.1667   19.407   11.030  189.000    7.520   -2.300  271.000   12.100
 216.1875   19.400   11.030  189.000    7.650   -2.400  270.300   12.200
 216.2083   19.396   11.030  189.000    7.440   -2.400  270.600   12.100
 216.2292   19.391   11.030  189.000    7.660   -2.400  269.700   12.100
 216.2500   19.393   11.040  189.000    7.500   -2.400  272.300   12.200
 216.2708   19.403   11.040  189.000    7.480   -2.400  270.300   12.100
 216.2917   19.384   11.040  189.000    7.530   -2.400  271.100   12.100
 216.3125   19.388   11.030  189.000    7.540   -2.400  270.900   12.100
 216.3333   19.386   11.020  189.000    7.540   -2.400  271.800   12.200
 216.3542   19.392   11.010  189.000    7.590   -2.200  270.500   12.100
 216.3750   19.397   11.000  189.000    7.410   -2.400  270.900   12.200
 216.3958   19.417   10.990  189.000    7.650   -2.200  270.400   12.100
 216.4167   19.415   10.980  189.000    7.370   -2.400  273.100   12.100
 216.4375   19.415   10.980  189.000    7.550   -2.300  270.200   12.100
 216.4583   19.421   10.970  189.000    7.490   -2.200  270.500   12.200
 216.4792   19.418   10.960  189.000    7.630   -2.200  270.200   12.100
 216.5000   19.416   10.960  189.000    7.540   -2.200  271.600   12.200
 216.5208   19.417   10.960  189.000    7.390   -2.400  270.600   12.100
 216.5417   19.423   10.960  189.000    7.300   -2.200  270.300   12.100
 216.5625   19.416   10.950  189.000    7.340   -2.400  273.500   12.100
 216.5833   19.400   10.950  189.000    7.260   -2.200  269.900   12.100
 216.6042   19.404   10.960  189.000    7.140   -2.400  271.000   12.200
 216.6250   19.413   10.960  189.000    7.030   -2.200  270.300   12.200
 216.6458   19.421   10.960  189.000    7.130   -2.200  271.200   12.100
 216.6667   19.428   10.960  189.000    7.230   -2.400  267.400   12.100
 216.6875   19.431   10.970  189.000    7.370   -2.200  267.400   12.200
 216.7083   19.426   10.970  189.000    7.110   -2.300  272.000   12.100
 216.7292   19.430   10.980  189.000    7.170   -2.300  271.600   12.000
 216.7500   19.432   10.980  189.000    7.420   -2.200  267.000   12.100
 216.7708   19.444   10.990  189.000    7.180   -2.400  270.600   12.100
 216.7917   19.444   10.990  189.000    6.960   -2.200  271.000   12.100
 216.8125   19.431   11.000  189.000    6.850   -2.300  271.000   12.100
 216.8333   19.422   11.000  189.000    7.150   -2.400  270.700   12.100
 216.8542   19.417   11.000  189.000    7.070   -2.200  273.500   12.100
 216.8750   19.413   11.000  189.000    6.910   -2.300  270.300   12.100
 216.8958   19.413   11.000  185.000    6.570   -2.400  267.100   12.100
 216.9167   19.412   11.000  184.000    7.410   -2.400  270.500   12.100
 216.9375   19.405   11.000  184.000    7.460   -2.400  272.300   12.100
 216.9583   19.393   10.990  184.000    7.220   -2.400  272.000   12.100
 216.9792   19.390   10.990  184.000    7.400   -2.400  271.400   12.100
 217.0000   19.382   10.990  184.000    7.530   -2.400  270.600   12.100
 217.0208   19.386   10.980  184.000    7.340   -2.400  267.600   12.100
 217.0417   19.377   10.980  184.000    7.090   -2.400  271.500   12.100
 217.0625   19.387   10.980  184.000    7.870   -2.400  270.800   12.100
 217.0833   19.387   10.970  184.000    7.420   -2.400  270.900   12.100
 217.1042   19.385   10.960  184.000    7.830   -2.400  271.200   12.000
 217.1250   19.388   10.960  184.000    7.870   -2.400  270.200   12.100
 217.1458   19.393   10.950  184.000    7.730   -2.400  270.500   12.100
 217.1667   19.406   10.950  185.000    7.820   -2.300  270.100   12.100
 217.1875   19.417   10.950  185.000    7.970   -2.300  269.800   12.100
 217.2083   19.426   10.950  185.000    7.680   -2.300  270.500   12.100
 217.2292   19.414   10.950  185.000    7.780   -2.300  267.000   12.100
 217.2500   19.415   10.950  185.000    7.580   -2.400  271.100   12.100
 217.2708   19.406   10.950  185.000    7.450   -2.400  269.300   12.100
 217.2917   19.414   10.960  185.000    7.390   -2.400  270.500   12.100
 217.3125   19.404   10.970  185.000    7.210   -2.400  267.800   12.100
 217.3333   19.406   10.970  185.000    7.130   -2.400  269.000   12.100
 217.3542   19.388   10.990  186.000    6.770   -2.400  270.100   12.100
 217.3750   19.366   11.010  186.000    8.090   -2.400  267.000   12.100
 217.3958   19.387   11.020  186.000    9.150   -2.300  270.100   12.100
 217.4167   19.388   11.020  186.000    9.390   -2.400  271.100   12.100
 217.4375   19.381   11.030  186.000    9.610   -2.400  271.100   12.100
 217.4583   19.371   11.050  187.000    9.850   -2.400  269.800   12.100
 217.4792   19.373   11.050  187.000    9.780   -2.400  267.400   12.100
 217.5000   19.354   11.060  187.000   10.010   -2.400  272.500   12.000
 217.5208   19.342   11.070  187.000   10.080   -2.400  268.000   12.100
 217.5417   19.347   11.070  187.000   10.120   -2.400  270.700   12.100
 217.5625   19.354   11.070  187.000   10.260   -2.300  271.300   12.100
 217.5833   19.349   11.080  187.000   10.450   -2.400  271.500   12.000
 217.6042   19.333   11.080  186.000   10.500   -2.400  271.400   12.100
 217.6250   19.328   11.070  186.000   10.480   -2.400  271.500   12.100
 217.6458   19.332   11.060  186.000   10.550   -2.400  271.600   12.100
 217.6667   19.344   11.060  186.000   10.490   -2.400  268.200   12.100
 217.6875   19.367   11.050  186.000   10.400   -2.400  267.300   12.100
 217.7083   19.388   11.050  186.000   10.460   -2.400  270.700   12.000
 217.7292   19.394   11.050  186.000   10.490   -2.400  271.900   12.100
 217.7500   19.379   11.040  186.000   10.370   -2.400  270.800   12.100
 217.7708   19.355   11.040  186.000   10.430   -2.400  271.700   12.100
 217.7917   19.340   11.040  186.000   10.340   -2.300  271.000   12.100
 217.8125   19.343   11.040  186.000   10.550   -2.300  270.300   12.100
 217.8333   19.322   11.040  186.000   10.480   -2.400  270.400   12.100
 217.8542   19.296   11.040  186.000   10.580   -2.400  272.000   12.100
 217.8750   19.310   11.040  186.000   10.570   -2.400  267.300   12.000
 217.8958   19.298   11.040  186.000   10.560   -2.400  268.500   12.100
 217.9167   19.307   11.040  186.000   10.600   -2.400  271.800   12.100
 217.9375   19.315   11.040  186.000   10.650   -2.400  272.000   12.100
 217.9583   19.343   11.040  186.000   10.660   -2.400  270.500   12.100
 217.9792   19.359   11.040  186.000   10.620   -2.400  270.000   12.100
 218.0000   19.358   11.050  186.000   10.670   -2.400  268.000   12.000
 218.0208   19.344   11.050  186.000   10.540   -2.400  268.100   12.000
 218.0417   19.338   11.060  186.000   10.630   -2.400  272.200   12.100
 218.0625   19.327   11.060  186.000   10.580   -2.400  270.900   12.100
 218.0833   19.309   11.070  186.000   10.400   -2.400  271.000   12.100
 218.1042   19.307   11.070  186.000   10.590   -2.400  272.400   12.100
 218.1250   19.302   11.070  186.000   10.520   -2.400  270.900   12.100
 218.1458   19.298   11.070  186.000   10.730   -2.400  272.500   12.000
 218.1667   19.304   11.070  186.000   10.750   -2.400  271.900   12.100
 218.1875   19.299   11.070  185.000   10.370   -2.400  271.700   12.100
 218.2083   19.329   11.060  185.000   10.580   -2.400  272.300   12.000
 218.2292   19.316   11.060  185.000   10.590   -2.400  271.500   12.000
 218.2500   19.328   11.060  185.000   10.630   -2.400  272.000   12.100
 218.2708   19.313   11.070  185.000   10.620   -2.400  273.700   12.000
 218.2917   19.331   11.070  185.000   10.630   -2.400  271.300   12.000
 218.3125   19.349   11.080  185.000   10.560   -2.400  272.100   12.100
 218.3333   19.345   11.080  185.000   10.610   -2.400  272.100   12.000
 218.3542   19.353   11.090  185.000   10.620   -2.400  273.600   12.000
 218.3750   19.355   11.100  185.000   10.430   -2.400  273.400   12.000
 218.3958   19.355   11.100  185.000   10.530   -2.400  269.300   12.100
 218.4167   19.359   11.100  185.000   10.500   -2.400  272.200   12.000
 218.4375   19.360   11.110  185.000   10.480   -2.400  271.400   12.100
 218.4583   19.365   11.110  185.000   10.210   -2.400  271.900   12.000
 218.4792   19.372   11.120  185.000   10.320   -2.400  272.700   12.100
 218.5000   19.363   11.120  185.000   10.200   -2.400  271.000   12.200
 218.5208   19.347   11.130  185.000   10.310   -2.400  273.200   12.100
 218.5417   19.323   11.130  185.000   10.360   -2.400  275.400   12.100
 218.5625   19.314   11.140  185.000   10.360   -2.400  273.000   12.100
 218.5833   19.304   11.140  186.000   10.300   -2.400  273.200   12.100
 218.6042   19.305   11.140  186.000   10.240   -2.400  272.800   12.100
 218.6250   19.294   11.140  186.000   10.410   -2.400  274.600   12.100
 218.6458   19.308   11.150  186.000   10.300   -2.300  271.800   12.100
 218.6667   19.312   11.150  186.000   10.120   -2.400  274.100   12.100
 218.6875   19.329   11.150  186.000   10.240   -2.400  271.800   12.100
 218.7083   19.330   11.160  186.000   10.130   -2.400  273.300   12.100
 218.7292   19.338   11.170  186.000   10.170   -2.400  272.900   12.100
 218.7500   19.363   11.170  186.000   10.080   -2.400  273.300   12.000
 218.7708   19.363   11.180  186.000   10.040   -2.400  272.800   12.100
 218.7917   19.378   11.180  186.000   10.270   -2.400  271.700   12.100
 218.8125   19.375   11.190  186.000   10.120   -2.400  271.700   12.100
 218.8333   19.377   11.200  186.000   10.110   -2.400  270.400   12.100
 218.8542   19.378   11.200  186.000   10.170   -2.400  271.800   12.100
 218.8750   19.362   11.210  186.000   10.020   -2.400  273.500   12.100
 218.8958   19.375   11.220  186.000   10.010   -2.400  271.400   12.100
 218.9167   19.362   11.220  186.000    9.970   -2.400  272.100   12.100
 218.9375   19.369   11.230  186.000    9.840   -2.400  273.000   12.000
 218.9583   19.362   11.230  187.000    9.780   -2.400  271.700   12.100
 218.9792   19.357   11.230  187.000    9.730   -2.400  270.900   12.100
 219.0000   19.347   11.230  187.000   10.150   -2.400  270.600   12.100
 219.0208   19.349   11.230  187.000    9.800   -2.400  272.800   12.100
 219.0417   19.352   11.220  187.000   10.090   -2.400  273.000   12.000
 219.0625   19.342   11.220  186.000   10.050   -2.400  274.300   12.100
 219.0833   19.330   11.220  187.000    9.980   -2.400  274.600   12.100
 219.1042   19.319   11.220  187.000    9.960   -2.400  273.500   12.100
 219.1250   19.329   11.220  187.000    9.840   -2.400  270.100   12.100
 219.1458   19.337   11.220  187.000    9.730   -2.400  268.100   12.100
 219.1667   19.342   11.220  187.000    9.970   -2.400  271.900   12.100
 219.1875   19.337   11.220  187.000   10.000   -2.300  273.000   12.100
 219.2083   19.362   11.210  187.000   10.020   -2.400  272.400   12.000
 219.2292   19.357   11.210  187.000   10.090   -2.400  273.000   12.100
 219.2500   19.349   11.210  187.000   10.160   -2.400  272.800   12.000
 219.2708   19.373   11.220  187.000   10.150   -2.400  271.400   12.100
 219.2917   19.361   11.220  187.000   10.130   -2.400  272.300   12.100
 219.3125   19.342   11.220  187.000   10.170   -2.400  270.700   12.100
 219.3333   19.362   11.230  187.000   10.310   -2.400  270.100   12.100
 219.3542   19.387   11.230  187.000   10.340   -2.400  267.300   12.000
 219.3750   19.412   11.230  187.000   10.510   -2.400  272.800   12.100
 219.3958   19.420   11.240  187.000   10.500   -2.400  269.400   12.000
 219.4167   19.378   11.240  187.000   10.650   -2.400  273.400   12.000
 219.4375   19.367   11.250  187.000   10.710   -2.400  273.100   12.000
 219.4583   19.369   11.270  187.000   10.720   -2.400  271.200   12.000
 219.4792   19.363   11.280  187.000   10.880   -2.400  271.900   12.000
 219.5000   19.347   11.290  187.000   10.990   -2.400  273.800   12.000
 219.5208   19.378   11.290  187.000   11.080   -2.400  271.600   12.100
 219.5417   19.379   11.300  187.000   11.380   -2.400  270.700   12.100
 219.5625   19.360   11.310  187.000   11.330   -2.300  272.200   12.100
 219.5833   19.383   11.310  187.000   11.410   -2.400  274.400   12.100
 219.6042   19.394   11.310  187.000   11.450   -2.400  274.000   12.000
 219.6250   19.409   11.310  187.000   11.480   -2.400  272.500   12.000
 219.6458   19.368   11.310  187.000   11.330   -2.400  273.000   12.000
 219.6667   19.346   11.310  187.000   11.390   -2.300  271.900   12.100
 219.6875   19.327   11.310  187.000   11.550   -2.300  273.500   12.100
 219.7083   19.313   11.330  187.000   11.640   -2.400  274.300   12.100
 219.7292   19.299   11.330  187.000   11.680   -2.300  271.300   12.000
 219.7500   19.297   11.340  187.000   11.610   -2.400  272.900   12.000
 219.7708   19.292   11.340  187.000   11.440   -2.200  271.800   12.100
 219.7917   19.295   11.340  187.000   11.310   -2.200  272.900   12.100
 219.8125   19.319   11.340  187.000   11.480   -2.300  272.500   12.000
 219.8333   19.349   11.340  187.000   11.450   -2.400  270.000   12.000
 219.8542   19.360   11.350  187.000   11.410   -2.400  271.500   12.000
 219.8750   19.373   11.340  187.000   11.280   -2.400  273.700   12.000
 219.8958   19.359   11.340  187.000   11.330   -2.300  273.700   12.000
 219.9167   19.333   11.340  187.000   11.130   -2.400  273.100   12.000
 219.9375   19.388   11.340  187.000   11.180   -2.400  269.100   12.000
 219.9583   19.329   11.340  187.000   11.040   -2.200  272.900   12.100
 219.9792   19.339   11.340  187.000   11.030   -2.300  272.600   12.000
 220.0000   19.312   11.340  187.000   10.780   -2.300  273.400   12.000
 220.0208   19.316   11.340  187.000   10.770   -2.300  272.900   12.000
 220.0417   19.300   11.340  188.000   10.760   -2.300  272.700   12.000
 220.0625   19.301   11.330  188.000   10.680   -2.300  273.600   12.100
 220.0833   19.314   11.340  188.000   10.710   -2.400  272.900   12.000
 220.1042   19.284   11.330  188.000   10.720   -2.400  273.300   12.100
 220.1250   19.333   11.340  188.000   10.800   -2.400  274.100   12.000
 220.1458   19.346   11.340  188.000   10.770   -2.400  272.200   12.000
 220.1667   19.363   11.340  187.000   10.910   -2.400  271.700   12.000
 220.1875   19.339   11.350  187.000   10.940   -2.300  272.800   12.000
 220.2083   19.346   11.350  187.000   10.990   -2.300  272.200   12.200
 220.2292   19.344   11.360  187.000   10.890   -2.400  274.000   12.000
 220.2500   19.355   11.380  187.000   11.130   -2.300  272.700   12.000
 220.2708   19.363   11.380  187.000   11.050   -2.300  272.800   12.000
 220.2917   19.367   11.400  188.000   10.960   -2.400  271.600   12.000
 220.3125   19.374   11.400  188.000   10.960   -2.300  268.200   12.000
 220.3333   19.398   11.410  187.000   10.950   -2.400  273.100   12.000
 220.3542   19.404   11.410  188.000   11.070   -2.400  272.800   12.000
 220.3750   19.375   11.420  188.000   11.000   -2.200  272.200   12.000
 220.3958   19.354   11.420  187.000   10.910   -2.400  272.300   12.100
 220.4167   19.360   11.410  188.000   10.970   -2.300  273.500   12.100
 220.4375   19.307   11.420  188.000   10.940   -2.300  267.500   12.100
 220.4583   19.324   11.420  188.000   10.770   -2.400  272.600   12.000
 220.4792   19.330   11.420  188.000   10.710   -2.400  272.000   12.000
 220.5000   19.335   11.420  188.000   10.760   -2.400  274.700   12.000
 220.5208   19.320   11.420  188.000   10.510   -2.300  271.300   12.000
 220.5417   19.301   11.420  188.000   10.470   -2.300  271.700   12.100
 220.5625   19.334   11.420  188.000   10.650   -2.300  273.400   12.000
 220.5833   19.346   11.420  188.000   10.590   -2.400  273.100   12.000
 220.6042   19.353   11.410  188.000   10.330   -2.400  273.500   12.000
 220.6250   19.389   11.410  188.000   10.490   -2.400  273.600   12.000
 220.6458   19.376   11.410  188.000   10.340   -2.400  274.700   12.000
 220.6667   19.366   11.410  188.000   10.340   -2.200  272.000   12.000
 220.6875   19.361   11.410  188.000   10.370   -2.300  273.000   12.000
 220.7083   19.380   11.410  188.000   10.500   -2.400  272.900   12.000
 220.7292   19.380   11.410  188.000   10.500   -2.400  272.900   12.000
 220.7500   19.395   11.410  188.000   10.460   -2.400  271.800   12.100
 220.7708   19.375   11.410  188.000   10.420   -2.400  271.900   12.000
 220.7917   19.375   11.410  188.000   10.430   -2.400  273.000   12.000
 220.8125   19.379   11.410  188.000   10.490   -2.400  274.200   12.000
 220.8333   19.375   11.410  188.000   10.400   -2.400  271.900   12.100
 220.8542   19.374   11.410  188.000   10.460   -2.300  272.600   12.000
 220.8750   19.384   11.410  188.000   10.470   -2.300  272.200   12.000
 220.8958   19.373   11.410  188.000   10.340   -2.300  268.200   12.000
 220.9167   19.340   11.410  188.000   10.450   -2.400  271.300   12.000
 220.9375   19.356   11.410  188.000   10.510   -2.400  271.900   12.000
 220.9583   19.353   11.410  188.000   10.560   -2.400  273.400   12.000
 220.9792   19.347   11.420  188.000   10.580   -2.400  271.400   12.000
 221.0000   19.354   11.410  188.000   10.430   -2.300  269.300   12.000
 221.0208   19.359   11.420  188.000   10.440   -2.300  269.700   12.000
 221.0417   19.359   11.420  188.000   10.440   -2.400  274.700   12.000
 221.0625   19.373   11.410  188.000   10.490   -2.400  271.500   12.000
 221.0833   19.356   11.410  188.000   10.710   -2.400  274.200   12.000
 221.1042   19.373   11.400  188.000   10.720   -2.400  273.400   12.000
 221.1250   19.374   11.400  188.000   10.830   -2.300  272.400   12.000
 221.1458   19.376   11.400  188.000   10.610   -2.400  271.900   12.000
 221.1667   19.374   11.390  188.000   10.670   -2.300  274.900   12.000
 221.1875   19.360   11.390  188.000   10.680   -2.400  271.600   12.000
 221.2083   19.353   11.390  188.000   10.520   -2.300  273.200   12.000
 221.2292   19.339   11.400  188.000   10.600   -2.400  273.200   12.100
 221.2500   19.356   11.400  188.000   10.550   -2.400  273.900   12.000
 221.2708   19.360   11.400  188.000   10.580   -2.400  273.300   12.000
 221.2917   19.347   11.410  188.000   10.560   -2.400  269.800   12.000
 221.3125   19.358   11.410  188.000   10.540   -2.400  272.200   12.000
 221.3333   19.341   11.410  188.000   10.440   -2.400  273.500   12.000
 221.3542   19.367   11.420  188.000   10.340   -2.400  274.300   12.000
 221.3750   19.371   11.420  188.000   10.350   -2.300  272.300   12.000
 221.3958   19.398   11.420  188.000   10.160   -2.400  273.900   12.000
 221.4167   19.425   11.420  188.000   10.200   -2.400  272.400   12.000
 221.4375   19.410   11.420  188.000   10.170   -2.300  272.600   12.000
 221.4583   19.386   11.420  188.000   10.250   -2.400  272.100   12.000
 221.4792   19.388   11.420  188.000   10.250   -2.300  273.700   12.000
 221.5000   19.422   11.420  188.000   10.150   -2.400  272.100   12.000
 221.5208   19.409   11.420  188.000   10.270   -2.300  272.400   12.000
 221.5417   19.380   11.420  188.000   10.290   -2.300  274.200   12.000
 221.5625   19.393   11.420  188.000   10.270   -2.400  272.000   12.000
 221.5833   19.397   11.420  188.000   10.310   -2.300  269.200   12.000
 221.6042   19.385   11.420  188.000   10.250   -2.400  271.700   12.000
 221.6250   19.385   11.430  188.000   10.260   -2.400  269.000   12.000
 221.6458   19.387   11.430  188.000   10.190   -2.400  272.200   12.000
 221.6667   19.350   11.430  188.000   10.210   -2.400  273.300   12.000
 221.6875   19.347   11.430  188.000   10.420   -2.300  271.500   12.000
 221.7083   19.344   11.440  188.000   10.370   -2.400  273.400   12.000
 221.7292   19.375   11.440  188.000   10.230   -2.400  269.800   12.000
 221.7500   19.346   11.450  188.000   10.310   -2.400  274.200   12.000
 221.7708   19.340   11.450  188.000   10.220   -2.400  272.300   12.000
 221.7917   19.341   11.450  188.000   10.180   -2.400  273.400   12.000
 221.8125   19.331   11.450  188.000   10.230   -2.300  271.700   12.000
 221.8333   19.362   11.450  188.000   10.160   -2.300  274.400   12.000
 221.8542   19.366   11.460  188.000   10.040   -2.400  272.400   12.000
 221.8750   19.364   11.460  188.000   10.080   -2.300  272.200   12.000
 221.8958   19.363   11.460  188.000   10.010   -2.400  272.500   12.000
 221.9167   19.360   11.470  188.000    9.900   -2.300  273.100   12.000
 221.9375   19.390   11.470  188.000    9.970   -2.300  273.000   12.000
 221.9583   19.374   11.480  188.000    9.970   -2.400  269.200   12.000
 221.9792   19.397   11.490  188.000    9.940   -2.400  273.400   12.000
 222.0000   19.389   11.500  188.000   10.050   -2.400  272.500   12.000
 222.0208   19.409   11.500  188.000    9.920   -2.400  273.300   12.000
 222.0417   19.392   11.520  188.000   10.010   -2.400  272.200   12.000
 222.0625   19.376   11.520  188.000    9.930   -2.400  269.800   12.000
 222.0833   19.384   11.530  188.000    9.820   -2.300  272.000   12.000
 222.1042   19.384   11.540  188.000    9.930   -2.300  270.300   12.000
 222.1250   19.397   11.550  188.000    9.880   -2.300  274.000   12.000
 222.1458   19.382   11.560  188.000    9.670   -2.400  271.400   12.000
 222.1667   19.398   11.570  188.000    9.650   -2.300  273.500   12.000
 222.1875   19.385   11.560  188.000    9.730   -2.300  270.900   12.000
 222.2083   19.381   11.570  188.000    9.480   -2.300  268.600   12.000
 222.2292   19.392   11.560  188.000    9.520   -2.400  271.000   12.000
