date	do
232.2500	0.780
232.2708	0.700
232.2917	0.440
232.3125	0.250
232.3333	0.020
232.3542	0.180
232.3750	0.220
232.3958	0.150
232.4167	0.120
232.4375	0.240
232.4583	0.040
232.4792	0.100
232.5000	0.020
232.5208	0.050
232.5417	0.000
232.5625	0.000
232.5833	0.000
232.6042	0.000
232.6250	0.000
232.6458	0.000
232.6667	0.000
232.6875	0.000
232.7083	0.000
232.7292	0.000
232.7500	0.000
232.7708	0.000
232.7917	0.000
232.8125	0.000
232.8333	0.000
232.8542	0.000
232.8750	0.140
232.8958	0.000
232.9167	0.000
232.9375	0.210
232.9583	0.070
232.9792	0.170
233.0000	0.290
233.0208	0.350
233.0417	0.490
233.0625	0.650
233.0833	0.810
233.1042	0.880
233.1250	1.030
233.1458	1.160
233.1667	1.260
233.1875	1.540
233.2083	1.710
233.2292	1.730
233.2500	1.900
233.2708	2.170
233.2917	2.480
233.3125	2.630
233.3333	3.030
233.3542	3.190
233.3750	2.970
233.3958	3.290
233.4167	3.340
233.4375	3.460
233.4583	3.960
233.4792	3.700
233.5000	3.970
233.5208	4.100
233.5417	4.420
233.5625	4.450
233.5833	4.630
233.6042	4.350
233.6250	4.840
233.6458	5.210
233.6667	5.570
233.6875	5.780
233.7083	5.720
233.7292	5.860
233.7500	5.950
233.7708	6.040
233.7917	6.230
233.8125	6.250
233.8333	6.550
233.8542	6.870
233.8750	6.660
233.8958	6.780
233.9167	7.050
233.9375	7.150
233.9583	7.840
233.9792	8.040
234.0000	7.820
234.0208	7.840
234.0417	7.780
234.0625	7.870
234.0833	7.790
234.1042	7.830
234.1250	7.780
234.1458	7.700
234.1667	7.610
234.1875	7.430
234.2083	7.300
234.2292	7.300
234.2500	7.340
234.2708	7.320
234.2917	7.300
234.3125	7.300
234.3333	7.250
234.3542	7.250
234.3750	7.230
234.3958	7.230
234.4167	7.160
234.4375	7.240
234.4583	7.270
234.4792	7.300
234.5000	7.270
234.5208	7.280
234.5417	7.490
234.5625	7.450
234.5833	7.400
234.6042	7.450
234.6250	7.540
234.6458	7.550
234.6667	7.510
234.6875	7.450
234.7083	7.530
234.7292	7.360
234.7500	7.440
234.7708	7.510
234.7917	7.490
234.8125	7.420
234.8333	7.380
234.8542	7.380
234.8750	7.560
234.8958	7.580
234.9167	7.570
234.9375	7.630
234.9583	7.710
234.9792	7.740
235.0000	7.720
235.0208	7.700
235.0417	7.600
235.0625	7.500
235.0833	7.560
235.1042	7.540
235.1250	7.560
235.1458	7.650
235.1667	7.620
235.1875	7.540
235.2083	7.560
235.2292	7.630
235.2500	7.650
235.2708	7.760
235.2917	7.740
235.3125	7.620
235.3333	7.620
235.3542	7.750
235.3750	7.580
235.3958	7.600
235.4167	7.600
235.4375	7.560
235.4583	7.660
235.4792	8.010
235.5000	8.220
235.5208	8.220
235.5417	8.300
235.5625	8.510
235.5833	8.520
235.6042	8.630
235.6250	8.560
235.6458	8.690
235.6667	8.730
235.6875	8.670
235.7083	8.680
235.7292	8.510
235.7500	8.330
235.7708	8.260
235.7917	8.230
235.8125	8.340
235.8333	8.190
235.8542	8.170
235.8750	7.790
235.8958	7.960
235.9167	8.250
235.9375	8.000
235.9583	8.170
235.9792	8.280
236.0000	8.240
236.0208	8.260
236.0417	8.190
236.0625	8.480
236.0833	8.560
236.1042	8.610
236.1250	8.680
236.1458	8.610
236.1667	8.310
236.1875	8.400
236.2083	8.240
236.2292	8.160
236.2500	7.940
236.2708	8.020
236.2917	7.820
236.3125	7.950
236.3333	7.780
236.3542	7.660
236.3750	7.610
236.3958	7.650
236.4167	7.690
236.4375	7.750
236.4583	7.940
236.4792	7.870
236.5000	7.690
236.5208	8.040
236.5417	8.040
236.5625	8.030
236.5833	7.780
236.6042	7.680
236.6250	7.770
236.6458	7.790
236.6667	7.780
236.6875	7.960
236.7083	7.620
236.7292	7.660
236.7500	7.730
236.7708	7.680
236.7917	8.080
236.8125	7.670
236.8333	8.540
236.8542	7.870
236.8750	8.750
236.8958	8.080
236.9167	7.920
236.9375	7.820
236.9583	7.750
236.9792	7.630
237.0000	7.350
237.0208	7.700
237.0417	7.770
237.0625	7.690
237.0833	7.850
237.1042	8.840
237.1250	7.770
237.1458	7.740
237.1667	7.750
237.1875	8.380
237.2083	7.440
237.2292	7.570
237.2500	7.170
237.2708	7.560
237.2917	7.170
237.3125	7.380
237.3333	7.400
237.3542	7.070
237.3750	7.750
237.3958	7.440
237.4167	7.610
237.4375	7.500
237.4583	7.430
237.4792	7.420
237.5000	7.400
237.5208	7.690
237.5417	8.030
237.5625	7.980
237.5833	8.160
237.6042	8.110
237.6250	8.260
237.6458	8.160
237.6667	9.390
237.6875	8.630
237.7083	8.370
237.7292	8.190
237.7500	8.560
237.7708	8.400
237.7917	8.220
237.8125	9.110
237.8333	9.010
237.8542	9.110
237.8750	8.340
237.8958	8.280
237.9167	8.190
237.9375	8.070
237.9583	8.160
237.9792	8.250
238.0000	8.070
238.0208	8.060
238.0417	8.080
238.0625	8.010
238.0833	7.940
238.1042	7.920
238.1250	7.860
238.1458	7.810
238.1667	7.760
238.1875	7.880
238.2083	7.790
238.2292	7.600
238.2500	7.570
238.2708	7.530
238.2917	7.640
238.3125	7.560
238.3333	7.260
238.3542	7.430
238.3750	7.410
238.3958	7.460
238.4167	7.460
238.4375	7.310
238.4583	7.300
238.4792	7.350
238.5000	7.260
238.5208	7.210
238.5417	7.860
238.5625	7.990
238.5833	7.170
238.6042	7.370
238.6250	7.330
238.6458	7.270
238.6667	7.250
238.6875	7.170
238.7083	7.660
238.7292	7.550
238.7500	7.540
238.7708	7.490
238.7917	7.480
238.8125	7.430
238.8333	7.440
238.8542	7.340
238.8750	7.300
238.8958	6.900
238.9167	7.110
238.9375	7.210
238.9583	6.910
238.9792	7.100
239.0000	7.120
239.0208	7.110
239.0417	7.250
239.0625	7.070
239.0833	7.290
239.1042	6.550
239.1250	6.640
239.1458	6.590
239.1667	6.730
239.1875	6.850
239.2083	6.860
239.2292	6.830
239.2500	6.860
239.2708	6.890
239.2917	7.750
239.3125	6.970
239.3333	6.800
239.3542	6.730
239.3750	6.860
239.3958	6.840
239.4167	6.670
239.4375	6.670
239.4583	6.640
239.4792	6.210
239.5000	6.520
239.5208	6.580
239.5417	7.390
239.5625	6.640
239.5833	6.510
239.6042	6.550
239.6250	6.570
239.6458	6.600
239.6667	6.560
239.6875	6.520
239.7083	6.440
239.7292	6.390
239.7500	6.190
239.7708	6.030
239.7917	6.160
239.8125	6.130
239.8333	6.090
239.8542	6.070
239.8750	5.960
239.8958	6.030
239.9167	6.020
239.9375	6.060
239.9583	6.060
239.9792	6.030
240.0000	6.050
240.0208	6.030
240.0417	6.020
240.0625	5.960
240.0833	5.900
240.1042	5.890
240.1250	5.800
240.1458	5.800
240.1667	5.800
240.1875	5.750
240.2083	5.680
240.2292	5.740
240.2500	5.700
240.2708	5.700
240.2917	5.660
240.3125	6.170
240.3333	5.820
240.3542	5.450
240.3750	5.440
240.3958	5.610
240.4167	5.420
240.4375	5.500
240.4583	5.530
240.4792	5.530
240.5000	5.340
240.5208	5.870
240.5417	5.620
240.5625	5.450
240.5833	5.800
240.6042	5.420
240.6250	5.130
240.6458	5.360
240.6667	5.320
240.6875	5.330
240.7083	5.720
240.7292	5.120
240.7500	5.360
240.7708	5.270
240.7917	5.290
240.8125	5.310
240.8333	5.380
240.8542	5.430
240.8750	5.470
240.8958	5.250
240.9167	5.130
240.9375	5.170
240.9583	4.990
240.9792	5.310
241.0000	5.250
241.0208	5.120
241.0417	5.010
241.0625	5.350
241.0833	5.220
241.1042	5.320
241.1250	5.240
241.1458	5.380
241.1667	4.790
241.1875	4.450
241.2083	5.570
241.2292	5.230
241.2500	5.290
241.2708	4.910
241.2917	5.210
241.3125	5.070
241.3333	5.160
241.3542	5.260
241.3750	5.280
241.3958	5.240
241.4167	5.320
241.4375	5.040
241.4583	4.900
241.4792	4.970
241.5000	5.020
241.5208	5.020
241.5417	4.920
241.5625	4.760
241.5833	4.480
241.6042	4.760
241.6250	4.710
241.6458	4.810
241.6667	4.640
241.6875	4.610
241.7083	4.440
241.7292	4.440
241.7500	4.660
241.7708	4.260
241.7917	3.930
241.8125	4.200
241.8333	4.210
241.8542	4.310
241.8750	4.220
241.8958	3.850
241.9167	3.830
241.9375	4.340
241.9583	4.700
241.9792	4.410
242.0000	4.410
242.0208	4.580
242.0417	4.830
242.0625	4.810
242.0833	4.420
242.1042	3.580
242.1250	3.860
242.1458	4.150
242.1667	3.980
242.1875	4.030
242.2083	3.790
242.2292	3.840
242.2500	3.390
242.2708	3.730
242.2917	3.270
242.3125	3.460
242.3333	3.310
242.3542	3.690
242.3750	3.750
242.3958	3.590
242.4167	3.630
242.4375	3.570
242.4583	3.460
242.4792	3.340
242.5000	3.030
242.5208	3.040
242.5417	3.230
242.5625	4.240
242.5833	2.930
242.6042	3.930
242.6250	2.870
242.6458	2.080
242.6667	3.800
242.6875	2.440
242.7083	4.380
242.7292	4.150
242.7500	4.370
242.7708	4.660
242.7917	3.170
242.8125	4.600
242.8333	4.490
242.8542	4.600
242.8750	4.690
242.8958	4.710
242.9167	4.700
242.9375	4.790
242.9583	4.780
242.9792	4.650
243.0000	4.710
243.0208	4.730
243.0417	3.630
243.0625	4.310
243.0833	3.660
243.1042	4.330
243.1250	3.720
243.1458	3.820
243.1667	3.900
243.1875	3.810
243.2083	3.710
243.2292	3.730
243.2500	3.050
243.2708	3.570
243.2917	3.430
243.3125	3.300
243.3333	3.060
243.3542	3.240
243.3750	3.200
243.3958	3.110
243.4167	2.880
243.4375	3.000
243.4583	3.140
243.4792	3.210
243.5000	2.990
243.5208	2.820
243.5417	2.740
243.5625	2.620
243.5833	2.470
243.6042	2.250
243.6250	2.120
243.6458	1.960
243.6667	1.760
243.6875	1.610
243.7083	1.460
243.7292	1.290
243.7500	1.330
243.7708	1.520
243.7917	1.290
243.8125	1.020
243.8333	0.950
243.8542	1.040
243.8750	0.850
243.8958	0.680
243.9167	0.790
243.9375	0.830
243.9583	0.770
243.9792	0.110
244.0000	0.720
244.0208	0.960
244.0417	1.140
244.0625	1.040
244.0833	1.190
244.1042	1.600
244.1250	1.730
244.1458	2.010
244.1667	2.330
244.1875	2.880
244.2083	3.030
244.2292	3.120
244.2500	3.010
244.2708	3.050
244.2917	2.810
244.3125	2.850
244.3333	2.900
244.3542	2.900
244.3750	2.920
244.3958	2.770
244.4167	2.840
244.4375	3.260
244.4583	3.340
244.4792	3.620
244.5000	3.610
244.5208	3.480
244.5417	3.460
244.5625	3.330
244.5833	3.000
244.6042	3.010
244.6250	3.030
244.6458	3.000
244.6667	2.920
244.6875	2.970
244.7083	2.890
244.7292	2.860
244.7500	2.870
244.7708	2.890
244.7917	2.920
244.8125	2.760
244.8333	2.880
244.8542	2.790
244.8750	2.660
244.8958	2.670
244.9167	2.780
244.9375	2.750
244.9583	2.840
244.9792	2.890
245.0000	2.950
245.0208	2.640
245.0417	3.040
245.0625	2.970
245.0833	3.240
245.1042	3.020
245.1250	2.940
245.1458	2.850
245.1667	2.910
245.1875	3.260
245.2083	3.140
245.2292	3.110
245.2500	3.030
245.2708	2.920
245.2917	2.590
245.3125	2.930
245.3333	2.810
245.3542	2.810
245.3750	2.500
245.3958	2.590
245.4167	2.480
245.4375	2.540
245.4583	2.190
245.4792	2.040
245.5000	2.280
245.5208	2.090
245.5417	2.310
245.5625	2.320
245.5833	2.370
245.6042	2.160
245.6250	2.090
245.6458	2.270
245.6667	2.350
245.6875	2.430
245.7083	2.460
245.7292	2.490
245.7500	2.270
245.7708	2.260
245.7917	2.250
245.8125	2.080
245.8333	1.940
245.8542	1.670
245.8750	0.940
245.8958	1.110
245.9167	1.220
245.9375	1.230
245.9583	1.200
245.9792	1.080
246.0000	1.230
246.0208	1.270
246.0417	1.340
246.0625	0.970
246.0833	1.000
246.1042	0.810
246.1250	0.780
246.1458	0.750
246.1667	1.150
246.1875	1.060
246.2083	0.850
246.2292	0.900
246.2500	0.590
246.2708	0.660
246.2917	0.760
246.3125	0.940
246.3333	0.850
246.3542	0.660
246.3750	0.460
246.3958	0.350
246.4167	0.450
246.4375	0.330
246.4583	0.350
246.4792	0.300
246.5000	0.100
246.5208	0.060
246.5417	0.320
246.5625	0.230
246.5833	0.100
246.6042	0.070
246.6250	0.140
246.6458	0.000
246.6667	0.000
246.6875	0.000
246.7083	0.000
246.7292	0.000
246.7500	0.000
246.7708	0.000
246.7917	0.000
246.8125	0.000
246.8333	0.000
246.8542	0.000
246.8750	0.000
246.8958	0.000
246.9167	0.000
246.9375	0.000
246.9583	nan
246.9792	nan
247.0000	nan
247.0208	nan
247.0417	nan
247.0625	0.000
247.0833	nan
247.1042	0.000
247.1250	0.000
247.1458	0.000
247.1667	0.000
247.1875	0.000
247.2083	0.000
247.2292	0.000
247.2500	0.000
247.2708	0.000
247.2917	0.000
247.3125	0.000
247.3333	0.000
247.3542	0.000
247.3750	0.000
247.3958	0.000
247.4167	0.000
247.4375	0.000
247.4583	0.000
247.4792	0.000
247.5000	0.000
247.5208	0.000
247.5417	0.000
247.5625	0.000
247.5833	0.000
247.6042	0.000
247.6250	0.000
247.6458	0.000
247.6667	0.000
247.6875	0.000
247.7083	0.000
247.7292	0.000
247.7500	0.000
247.7708	0.000
247.7917	0.000
247.8125	0.000
247.8333	0.000
247.8542	0.000
247.8750	0.000
247.8958	0.000
247.9167	0.000
247.9375	0.000
247.9583	0.000
247.9792	0.000
248.0000	0.000
248.0208	0.000
248.0417	0.000
248.0625	0.000
248.0833	0.000
248.1042	0.000
248.1250	0.040
248.1458	0.050
248.1667	0.100
248.1875	0.050
248.2083	0.550
248.2292	0.300
248.2500	0.890
248.2708	0.360
248.2917	0.460
248.3125	0.510
248.3333	0.500
248.3542	0.670
248.3750	0.690
248.3958	0.590
248.4167	0.580
248.4375	0.910
248.4583	0.640
248.4792	0.240
248.5000	0.450
248.5208	0.330
248.5417	0.020
248.5625	0.390
248.5833	0.860
248.6042	0.480
248.6250	0.000
248.6458	0.000
248.6667	0.000
248.6875	0.000
248.7083	0.000
248.7292	0.090
248.7500	0.000
248.7708	0.000
248.7917	0.000
248.8125	nan
248.8333	0.000
248.8542	0.000
248.8750	0.000
248.8958	0.000
248.9167	0.000
248.9375	0.000
248.9583	0.000
248.9792	0.000
249.0000	0.420
249.0208	0.000
249.0417	0.000
249.0625	0.000
249.0833	0.000
249.1042	0.000
249.1250	0.000
249.1458	0.280
249.1667	0.000
249.1875	0.000
249.2083	0.000
249.2292	0.000
249.2500	0.000
249.2708	0.000
249.2917	0.000
249.3125	0.000
249.3333	nan
249.3542	0.000
249.3750	0.000
249.3958	0.000
249.4167	0.000
249.4375	0.000
249.4583	0.000
249.4792	0.000
249.5000	0.000
249.5208	0.000
249.5417	0.000
249.5625	0.000
249.5833	0.000
249.6042	0.000
249.6250	0.000
249.6458	0.000
249.6667	0.000
249.6875	0.000
249.7083	nan
249.7292	0.000
249.7500	nan
249.7708	0.000
249.7917	0.000
249.8125	0.000
249.8333	nan
249.8542	0.000
249.8750	nan
249.8958	0.000
249.9167	0.000
249.9375	nan
249.9583	0.000
249.9792	nan
250.0000	0.000
250.0208	0.000
250.0417	nan
250.0625	nan
250.0833	0.000
250.1042	0.000
250.1250	0.000
250.1458	0.000
250.1667	0.000
250.1875	0.000
250.2083	0.000
250.2292	0.000
250.2500	0.000
250.2708	0.000
250.2917	0.000
250.3125	0.000
250.3333	0.000
250.3542	0.220
250.3750	0.000
250.3958	1.790
250.4167	1.410
250.4375	1.400
250.4583	1.480
250.4792	1.230
250.5000	0.910
250.5208	0.830
250.5417	0.730
250.5625	0.750
250.5833	0.000
250.6042	0.000
250.6250	0.970
250.6458	0.000
250.6667	0.000
250.6875	0.000
250.7083	0.000
250.7292	0.000
250.7500	0.000
250.7708	0.000
250.7917	0.000
250.8125	0.000
250.8333	0.000
250.8542	0.000
250.8750	0.650
250.8958	0.000
250.9167	0.000
250.9375	0.000
250.9583	0.000
250.9792	0.000
251.0000	0.000
251.0208	0.000
251.0417	0.000
251.0625	0.000
251.0833	0.060
251.1042	0.120
251.1250	0.000
251.1458	0.000
251.1667	0.000
251.1875	0.000
251.2083	0.000
251.2292	0.000
251.2500	0.000
251.2708	0.230
251.2917	0.000
251.3125	0.000
251.3333	0.000
251.3542	0.000
251.3750	0.000
251.3958	0.000
251.4167	0.000
251.4375	0.040
251.4583	0.000
251.4792	0.000
251.5000	0.000
251.5208	0.000
251.5417	0.000
251.5625	0.000
251.5833	0.210
251.6042	0.000
251.6250	0.000
251.6458	0.000
251.6667	0.000
251.6875	0.000
251.7083	0.000
251.7292	0.000
251.7500	0.000
251.7708	0.000
251.7917	0.000
251.8125	0.000
251.8333	0.000
251.8542	0.000
251.8750	0.000
251.8958	0.000
251.9167	0.000
251.9375	0.000
251.9583	nan
251.9792	0.250
252.0000	0.300
252.0208	0.000
252.0417	0.000
252.0625	0.700
252.0833	0.610
252.1042	0.640
252.1250	0.000
252.1458	0.410
252.1667	0.760
252.1875	0.180
252.2083	0.770
252.2292	0.800
252.2500	0.820
252.2708	0.780
252.2917	0.920
252.3125	0.000
252.3333	0.000
252.3542	0.160
252.3750	0.140
252.3958	0.210
252.4167	0.110
252.4375	0.060
252.4583	0.000
252.4792	nan
252.5000	0.060
252.5208	0.010
252.5417	0.190
252.5625	0.090
252.5833	0.000
252.6042	0.000
252.6250	0.000
252.6458	0.130
252.6667	0.140
252.6875	0.160
252.7083	0.150
252.7292	0.150
252.7500	0.000
252.7708	0.190
252.7917	0.000
252.8125	0.270
252.8333	0.100
252.8542	0.070
252.8750	0.110
252.8958	0.010
252.9167	0.020
252.9375	0.000
252.9583	0.010
252.9792	0.030
253.0000	0.080
253.0208	0.120
253.0417	0.030
253.0625	0.250
253.0833	0.400
253.1042	0.450
253.1250	0.420
253.1458	0.400
253.1667	0.380
253.1875	0.420
253.2083	0.440
253.2292	0.420
253.2500	0.410
253.2708	0.350
253.2917	0.280
253.3125	0.100
253.3333	0.000
253.3542	0.000
253.3750	0.000
253.3958	0.160
253.4167	0.000
253.4375	0.030
253.4583	0.100
253.4792	0.000
253.5000	0.000
253.5208	0.000
253.5417	0.000
253.5625	0.000
253.5833	0.000
253.6042	0.000
253.6250	0.010
253.6458	0.000
253.6667	0.050
253.6875	0.150
253.7083	0.190
253.7292	0.050
253.7500	0.070
253.7708	0.000
253.7917	0.000
253.8125	0.000
253.8333	0.000
253.8542	0.000
253.8750	0.000
253.8958	0.000
253.9167	0.000
253.9375	0.000
253.9583	0.000
253.9792	0.000
254.0000	0.000
254.0208	0.000
254.0417	0.000
254.0625	0.000
254.0833	0.000
254.1042	0.000
254.1250	0.060
254.1458	0.090
254.1667	0.150
254.1875	0.140
254.2083	0.160
254.2292	0.150
254.2500	0.060
254.2708	0.110
254.2917	nan
254.3125	0.020
254.3333	nan
254.3542	0.000
254.3750	0.190
254.3958	0.000
254.4167	0.080
254.4375	0.070
254.4583	0.350
254.4792	0.300
254.5000	0.270
254.5208	0.230
254.5417	0.110
254.5625	0.020
254.5833	0.000
254.6042	nan
254.6250	0.000
254.6458	0.780
254.6667	0.880
254.6875	1.010
254.7083	1.080
254.7292	1.230
254.7500	1.330
254.7708	1.330
254.7917	0.140
254.8125	0.260
254.8333	0.180
254.8542	0.120
254.8750	1.530
254.8958	1.480
254.9167	0.240
254.9375	0.200
254.9583	0.350
254.9792	0.410
255.0000	0.570
255.0208	0.670
255.0417	0.920
255.0625	1.040
255.0833	1.090
255.1042	1.270
255.1250	nan
255.1458	2.220
255.1667	2.240
255.1875	2.290
255.2083	2.210
255.2292	1.850
255.2500	1.200
255.2708	1.170
255.2917	0.950
255.3125	0.990
255.3333	0.890
255.3542	0.780
255.3750	0.790
255.3958	0.000
255.4167	1.030
255.4375	0.590
255.4583	0.640
255.4792	0.570
255.5000	0.480
255.5208	0.430
255.5417	0.390
255.5625	0.390
255.5833	0.380
255.6042	0.280
255.6250	0.240
255.6458	0.240
255.6667	0.280
255.6875	0.230
255.7083	0.120
255.7292	0.110
255.7500	0.220
255.7708	0.170
255.7917	0.080
255.8125	0.010
255.8333	0.230
255.8542	0.240
255.8750	0.320
255.8958	0.430
255.9167	0.500
255.9375	0.520
255.9583	0.500
255.9792	0.570
256.0000	0.510
256.0208	0.510
256.0417	0.550
256.0625	0.530
256.0833	0.540
256.1042	0.540
256.1250	0.390
256.1458	0.460
256.1667	0.360
256.1875	0.360
256.2083	0.360
256.2292	0.390
256.2500	0.420
256.2708	0.540
256.2917	0.580
256.3125	0.590
256.3333	0.580
256.3542	0.580
256.3750	0.630
256.3958	0.000
256.4167	0.000
256.4375	0.620
256.4583	0.530
256.4792	0.070
256.5000	0.550
256.5208	0.500
256.5417	0.510
256.5625	0.510
256.5833	0.480
256.6042	0.390
256.6250	0.290
256.6458	0.280
256.6667	0.330
256.6875	0.290
256.7083	0.130
256.7292	0.150
256.7500	nan
256.7708	nan
256.7917	0.020
256.8125	0.000
256.8333	0.000
256.8542	0.010
256.8750	0.150
256.8958	0.290
256.9167	0.180
256.9375	0.300
256.9583	0.100
256.9792	0.210
257.0000	0.220
257.0208	0.300
257.0417	0.310
257.0625	0.220
257.0833	0.330
257.1042	0.350
257.1250	nan
257.1458	0.520
257.1667	0.420
257.1875	1.310
257.2083	1.260
257.2292	1.200
257.2500	1.340
257.2708	1.350
257.2917	1.320
257.3125	1.310
257.3333	1.310
257.3542	1.130
257.3750	1.130
257.3958	1.310
257.4167	1.130
257.4375	1.080
257.4583	1.050
257.4792	1.070
257.5000	0.150
257.5208	0.090
257.5417	1.060
257.5625	1.060
257.5833	1.050
257.6042	0.940
257.6250	0.900
257.6458	0.970
257.6667	0.830
257.6875	0.820
257.7083	0.850
257.7292	0.780
257.7500	0.790
257.7708	0.700
257.7917	0.730
257.8125	0.730
257.8333	0.770
257.8542	0.660
257.8750	0.670
257.8958	0.640
257.9167	0.680
257.9375	0.700
257.9583	0.650
257.9792	0.660
258.0000	0.620
258.0208	0.630
258.0417	0.730
258.0625	0.570
258.0833	0.570
258.1042	0.620
258.1250	0.750
258.1458	0.600
258.1667	0.660
258.1875	0.670
258.2083	0.690
258.2292	0.000
258.2500	0.000
258.2708	0.000
258.2917	0.000
258.3125	0.000
258.3333	0.030
258.3542	0.030
258.3750	0.080
258.3958	0.020
258.4167	0.000
258.4375	0.000
258.4583	0.010
258.4792	0.000
258.5000	0.030
258.5208	0.020
258.5417	0.000
258.5625	0.060
258.5833	0.060
258.6042	0.090
258.6250	0.080
258.6458	0.040
258.6667	0.000
258.6875	0.040
258.7083	0.000
258.7292	0.000
258.7500	0.050
258.7708	0.000
258.7917	0.000
258.8125	0.000
258.8333	0.000
258.8542	0.000
258.8750	0.000
258.8958	0.000
258.9167	0.000
258.9375	0.000
258.9583	0.040
258.9792	0.000
259.0000	0.000
259.0208	0.000
259.0417	0.000
259.0625	0.000
259.0833	0.000
259.1042	0.000
259.1250	0.000
259.1458	0.000
259.1667	0.000
259.1875	0.000
259.2083	0.000
259.2292	0.000
259.2500	0.000
259.2708	0.000
259.2917	0.000
259.3125	0.000
259.3333	0.000
259.3542	0.000
259.3750	0.000
259.3958	0.000
259.4167	0.000
259.4375	0.000
259.4583	0.000
259.4792	0.000
259.5000	0.000
259.5208	0.000
259.5417	0.040
259.5625	0.010
259.5833	0.050
259.6042	0.080
259.6250	0.080
259.6458	0.050
259.6667	0.010
259.6875	0.050
259.7083	0.030
259.7292	0.000
259.7500	0.000
259.7708	0.000
259.7917	0.000
259.8125	0.310
259.8333	0.260
259.8542	0.230
259.8750	0.120
259.8958	0.240
259.9167	0.250
259.9375	0.320
259.9583	0.250
259.9792	0.190
260.0000	0.280
260.0208	0.380
260.0417	0.490
260.0625	0.420
260.0833	0.440
260.1042	0.540
260.1250	0.420
260.1458	0.470
260.1667	0.570
260.1875	0.490
260.2083	0.660
260.2292	0.750
260.2500	0.750
260.2708	0.670
260.2917	0.510
260.3125	0.640
260.3333	0.650
260.3542	0.560
260.3750	0.580
260.3958	0.620
260.4167	0.540
260.4375	0.600
260.4583	0.600
260.4792	0.540
260.5000	0.610
260.5208	0.710
260.5417	0.720
260.5625	0.720
260.5833	0.660
260.6042	0.690
260.6250	0.630
260.6458	0.410
260.6667	0.370
260.6875	0.530
260.7083	0.430
260.7292	0.560
260.7500	0.510
260.7708	0.570
260.7917	2.340
260.8125	2.420
260.8333	2.580
260.8542	2.790
260.8750	2.750
260.8958	2.590
260.9167	2.840
260.9375	2.940
260.9583	2.910
260.9792	2.920
261.0000	2.900
261.0208	2.770
261.0417	2.910
261.0625	2.800
261.0833	2.620
261.1042	3.610
261.1250	2.580
261.1458	2.410
261.1667	2.290
261.1875	2.120
261.2083	2.140
261.2292	2.930
261.2500	2.860
261.2708	2.670
261.2917	2.680
261.3125	2.610
261.3333	2.630
261.3542	2.600
261.3750	2.930
261.3958	2.610
261.4167	2.490
261.4375	2.580
261.4583	2.380
261.4792	2.650
261.5000	2.480
261.5208	2.340
261.5417	2.310
261.5625	2.310
261.5833	2.350
261.6042	2.370
261.6250	2.290
261.6458	2.180
261.6667	2.170
261.6875	2.060
261.7083	2.130
261.7292	2.050
261.7500	2.100
261.7708	2.080
261.7917	2.120
261.8125	2.080
261.8333	2.150
261.8542	2.090
261.8750	2.130
261.8958	2.190
261.9167	2.190
261.9375	2.250
261.9583	2.200
261.9792	2.230
262.0000	2.260
262.0208	2.290
262.0417	2.220
262.0625	2.280
262.0833	2.210
262.1042	2.220
262.1250	2.140
262.1458	2.130
262.1667	2.200
262.1875	2.320
262.2083	2.230
262.2292	2.320
262.2500	2.160
262.2708	2.170
262.2917	2.240
262.3125	2.190
262.3333	2.190
262.3542	2.210
262.3750	2.150
262.3958	2.220
262.4167	2.220
262.4375	2.160
262.4583	2.220
262.4792	2.170
262.5000	2.180
262.5208	2.280
262.5417	2.330
262.5625	2.340
262.5833	2.280
262.6042	2.360
262.6250	2.380
262.6458	2.390
262.6667	2.350
262.6875	2.210
262.7083	2.150
262.7292	2.010
262.7500	1.910
262.7708	1.930
262.7917	1.760
262.8125	1.920
262.8333	1.910
262.8542	1.840
262.8750	1.900
262.8958	1.880
262.9167	1.890
262.9375	2.000
262.9583	1.960
262.9792	1.940
263.0000	1.920
263.0208	1.930
263.0417	1.800
263.0625	1.900
263.0833	2.860
263.1042	1.880
263.1250	1.860
263.1458	1.990
263.1667	2.020
263.1875	2.040
263.2083	1.960
263.2292	1.910
263.2500	1.870
