 YSI data from 1 mab at station  7 2007, times are edt                                         
     date    depth     temp     cond       do     turb      chl     batv        
 249.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 249.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.0417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.0625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.0833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.1042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.1250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.1458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.1667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.1875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.2083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.2292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.2500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.2708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.2917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.3125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.3333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.3542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.3750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.3958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.4167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.4375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.4583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.4792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.5000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.5208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.5417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.5625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.5833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.6042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.6250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.6458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.6667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.6875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.7083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.7292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.7500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.7708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.7917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.8125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.8333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.8542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.8750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.8958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.9167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.9375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 250.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.0417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.0625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.0833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.1042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.1250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.1458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.1667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.1875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.2083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.2292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.2500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.2708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.2917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.3125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.3333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.3542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.3750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.3958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.4167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.4375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.4583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.4792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.5000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.5208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.5417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.5625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.5833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.6042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.6250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.6458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.6667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.6875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.7083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.7292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.7500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.7708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.7917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.8125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.8333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.8542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.8750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.8958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.9167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.9375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 251.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.0417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.0625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.0833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.1042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.1250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.1458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.1667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.1875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.2083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.2292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.2500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.2708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.2917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.3125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.3333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.3542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.3750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.3958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.4167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.4375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.4583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.4792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.5000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.5208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.5417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.5625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.5833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.6042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.6250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.6458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.6667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.6875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.7083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.7292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.7500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.7708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.7917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.8125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.8333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.8542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.8750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.8958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.9167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.9375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 252.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.0417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.0625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.0833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.1042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.1250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.1458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.1667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.1875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.2083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.2292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.2500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.2708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.2917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.3125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.3333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.3542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.3750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.3958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.4167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.4375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.4583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.4792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.5000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.5208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.5417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.5625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.5833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.6042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.6250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.6458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.6667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.6875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.7083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.7292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.7500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.7708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.7917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.8125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.8333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.8542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.8750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.8958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.9167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.9375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 253.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.0417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.0625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.0833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.1042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.1250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.1458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.1667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.1875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.2083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.2292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.2500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.2708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.2917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.3125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.3333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.3542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.3750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.3958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.4167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.4375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.4583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.4792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.5000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.5208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.5417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.5625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.5833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.6042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.6250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.6458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.6667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.6875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.7083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.7292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.7500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.7708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.7917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.8125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.8333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.8542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.8750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.8958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.9167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.9375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 254.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.0417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.0625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.0833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.1042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.1250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.1458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.1667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.1875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.2083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.2292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.2500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.2708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.2917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.3125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.3333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.3542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.3750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.3958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.4167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.4375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.4583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.4792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.5000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.5208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.5417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.5625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.5833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.6042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.6250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.6458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.6667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.6875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.7083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.7292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.7500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.7708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.7917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.8125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.8333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.8542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.8750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.8958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.9167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.9375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 255.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.0417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.0625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.0833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.1042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.1250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.1458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.1667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.1875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.2083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.2292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.2500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.2708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.2917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.3125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.3333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.3542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.3750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.3958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.4167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.4375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.4583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.4792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.5000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.5208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.5417 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.5625 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.5833 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.6042 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.6250 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.6458 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.6667 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.6875 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.7083 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.7292 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.7500 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.7708 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.7917 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.8125 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.8333 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.8542 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.8750 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.8958 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.9167 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.9375 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.9583 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 256.9792 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 257.0000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
 257.0208 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000 -999.000
